video_id,subject,action,camera,repetition,setup
S009C001P017R002A026_rgb.avi,17,26,1,2,9
S011C001P016R002A047_rgb.avi,16,47,1,2,11
S014C001P015R001A056_rgb.avi,15,56,1,1,14
S002C001P007R001A044_rgb.avi,7,44,1,1,2
S013C001P018R002A024_rgb.avi,18,24,1,2,13
S013C001P008R001A056_rgb.avi,8,56,1,1,13
S015C001P007R002A018_rgb.avi,7,18,1,2,15
S008C001P036R002A025_rgb.avi,36,25,1,2,8
S013C001P018R001A014_rgb.avi,18,14,1,1,13
S008C001P036R001A015_rgb.avi,36,15,1,1,8
S015C001P007R001A028_rgb.avi,7,28,1,1,15
S016C001P019R001A002_rgb.avi,19,2,1,1,16
S009C001P015R002A011_rgb.avi,15,11,1,2,9
S016C001P019R002A032_rgb.avi,19,32,1,2,16
S009C001P015R001A021_rgb.avi,15,21,1,1,9
S007C001P016R002A020_rgb.avi,16,20,1,2,7
S007C001P016R001A010_rgb.avi,16,10,1,1,7
S015C001P019R002A014_rgb.avi,19,14,1,2,15
S005C001P004R001A048_rgb.avi,4,48,1,1,5
S015C001P019R001A024_rgb.avi,19,24,1,1,15
S008C001P019R001A053_rgb.avi,19,53,1,1,8
S017C001P015R002A040_rgb.avi,15,40,1,2,17
S013C001P027R002A020_rgb.avi,27,20,1,2,13
S008C001P001R001A006_rgb.avi,1,6,1,1,8
S013C001P037R001A052_rgb.avi,37,52,1,1,13
S001C001P007R002A052_rgb.avi,7,52,1,2,1
S013C001P027R001A010_rgb.avi,27,10,1,1,13
S008C001P001R002A036_rgb.avi,1,36,1,2,8
S010C001P008R002A040_rgb.avi,8,40,1,2,10
S010C001P018R001A032_rgb.avi,18,32,1,1,10
S010C001P018R002A002_rgb.avi,18,2,1,2,10
S003C001P001R001A016_rgb.avi,1,16,1,1,3
S003C001P019R001A043_rgb.avi,19,43,1,1,3
S003C001P001R002A026_rgb.avi,1,26,1,2,3
S002C001P013R002A058_rgb.avi,13,58,1,2,2
S012C001P016R001A051_rgb.avi,16,51,1,1,12
S017C001P007R002A035_rgb.avi,7,35,1,2,17
S013C001P025R001A027_rgb.avi,25,27,1,1,13
S017C001P017R001A047_rgb.avi,17,47,1,1,17
S011C001P018R002A009_rgb.avi,18,9,1,2,11
S013C001P025R002A017_rgb.avi,25,17,1,2,13
S017C001P007R001A005_rgb.avi,7,5,1,1,17
S001C001P005R001A055_rgb.avi,5,55,1,1,1
S011C001P018R001A039_rgb.avi,18,39,1,1,11
S006C001P008R001A017_rgb.avi,8,17,1,1,6
S009C001P019R001A058_rgb.avi,19,58,1,1,9
S006C001P008R002A027_rgb.avi,8,27,1,2,6
S012C001P037R001A059_rgb.avi,37,59,1,1,12
S012C001P019R002A053_rgb.avi,19,53,1,2,12
S004C001P003R002A056_rgb.avi,3,56,1,2,4
S003C001P016R002A041_rgb.avi,16,41,1,2,3
S006C001P007R001A025_rgb.avi,7,25,1,1,6
S012C001P028R001A029_rgb.avi,28,29,1,1,12
S006C001P017R002A057_rgb.avi,17,57,1,2,6
S010C001P015R002A007_rgb.avi,15,7,1,2,10
S014C001P037R001A015_rgb.avi,37,15,1,1,14
S012C001P028R002A019_rgb.avi,28,19,1,2,12
S006C001P007R002A015_rgb.avi,7,15,1,2,6
S014C001P037R002A025_rgb.avi,37,25,1,2,14
S014C001P027R001A057_rgb.avi,27,57,1,1,14
S010C001P015R001A037_rgb.avi,15,37,1,1,10
S011C001P007R001A049_rgb.avi,7,49,1,1,11
S017C001P008R002A007_rgb.avi,8,7,1,2,17
S001C001P002R002A040_rgb.avi,2,40,1,2,1
S017C001P008R001A037_rgb.avi,8,37,1,1,17
S016C001P039R002A046_rgb.avi,39,46,1,2,16
S016C001P021R002A013_rgb.avi,21,13,1,2,16
S009C001P025R002A027_rgb.avi,25,27,1,2,9
S009C001P025R001A017_rgb.avi,25,17,1,1,9
S016C001P021R001A023_rgb.avi,21,23,1,1,16
S015C001P016R002A026_rgb.avi,16,26,1,2,15
S007C001P026R002A016_rgb.avi,26,16,1,2,7
S015C001P016R001A016_rgb.avi,16,16,1,1,15
S013C001P019R002A058_rgb.avi,19,58,1,2,13
S007C001P026R001A026_rgb.avi,26,26,1,1,7
S016C001P040R002A007_rgb.avi,40,7,1,2,16
S014C001P025R001A060_rgb.avi,25,60,1,1,14
S004C001P020R001A059_rgb.avi,20,59,1,1,4
S006C001P015R001A050_rgb.avi,15,50,1,1,6
S016C001P040R001A037_rgb.avi,40,37,1,1,16
S010C001P017R002A030_rgb.avi,17,30,1,2,10
S014C001P025R002A050_rgb.avi,25,50,1,2,14
S010C001P007R001A042_rgb.avi,7,42,1,1,10
S006C001P015R002A060_rgb.avi,15,60,1,2,6
S013C001P028R002A012_rgb.avi,28,12,1,2,13
S001C001P008R001A050_rgb.avi,8,50,1,1,1
S013C001P028R001A022_rgb.avi,28,22,1,1,13
S001C001P008R002A060_rgb.avi,8,60,1,2,1
S005C001P015R002A046_rgb.avi,15,46,1,2,5
S008C001P031R001A030_rgb.avi,31,30,1,1,8
S013C001P017R002A016_rgb.avi,17,16,1,2,13
S008C001P029R002A055_rgb.avi,29,55,1,2,8
S013C001P007R002A054_rgb.avi,7,54,1,2,13
S013C001P017R001A026_rgb.avi,17,26,1,1,13
S007C001P028R002A058_rgb.avi,28,58,1,2,7
S002C001P008R002A046_rgb.avi,8,46,1,2,2
S004C001P007R001A008_rgb.avi,7,8,1,1,4
S002C001P010R002A013_rgb.avi,10,13,1,2,2
S006C001P022R001A043_rgb.avi,22,43,1,1,6
S002C001P010R001A023_rgb.avi,10,23,1,1,2
S004C001P007R002A038_rgb.avi,7,38,1,2,4
S007C001P019R002A012_rgb.avi,19,12,1,2,7
S007C001P001R002A047_rgb.avi,1,47,1,2,7
S007C001P019R001A022_rgb.avi,19,22,1,1,7
S008C001P033R002A037_rgb.avi,33,37,1,2,8
S013C001P015R001A011_rgb.avi,15,11,1,1,13
S005C001P017R001A041_rgb.avi,17,41,1,1,5
S008C001P033R001A007_rgb.avi,33,7,1,1,8
S013C001P015R002A021_rgb.avi,15,21,1,2,13
S002C001P012R001A014_rgb.avi,12,14,1,1,2
S014C001P008R001A011_rgb.avi,8,11,1,1,14
S014C001P008R002A021_rgb.avi,8,21,1,2,14
S002C001P012R002A024_rgb.avi,12,24,1,2,2
S001C001P004R001A029_rgb.avi,4,29,1,1,1
S011C001P019R001A045_rgb.avi,19,45,1,1,11
S011C001P001R001A010_rgb.avi,1,10,1,1,11
S001C001P004R002A019_rgb.avi,4,19,1,2,1
S011C001P001R002A020_rgb.avi,1,20,1,2,11
S006C001P019R001A029_rgb.avi,19,29,1,1,6
S009C001P008R002A056_rgb.avi,8,56,1,2,9
S006C001P019R002A019_rgb.avi,19,19,1,2,6
S002C001P003R001A022_rgb.avi,3,22,1,1,2
S014C001P019R001A027_rgb.avi,19,27,1,1,14
S002C001P013R002A050_rgb.avi,13,50,1,2,2
S014C001P019R002A017_rgb.avi,19,17,1,2,14
S002C001P013R001A060_rgb.avi,13,60,1,1,2
S002C001P003R002A012_rgb.avi,3,12,1,2,2
S012C001P016R001A059_rgb.avi,16,59,1,1,12
S005C001P016R002A005_rgb.avi,16,5,1,2,5
S008C001P032R002A043_rgb.avi,32,43,1,2,8
S005C001P016R001A035_rgb.avi,16,35,1,1,5
S012C001P027R001A013_rgb.avi,27,13,1,1,12
S009C001P019R002A060_rgb.avi,19,60,1,2,9
S012C001P027R002A023_rgb.avi,27,23,1,2,12
S012C001P037R001A051_rgb.avi,37,51,1,1,12
S009C001P019R001A050_rgb.avi,19,50,1,1,9
S011C001P018R002A001_rgb.avi,18,1,1,2,11
S011C001P008R002A043_rgb.avi,8,43,1,2,11
S011C001P018R001A031_rgb.avi,18,31,1,1,11
S002C001P009R001A002_rgb.avi,9,2,1,1,2
S002C001P011R001A057_rgb.avi,11,57,1,1,2
S006C001P023R001A037_rgb.avi,23,37,1,1,6
S010C001P021R002A057_rgb.avi,21,57,1,2,10
S002C001P009R002A032_rgb.avi,9,32,1,2,2
S006C001P023R002A007_rgb.avi,23,7,1,2,6
S013C001P016R001A052_rgb.avi,16,52,1,1,13
S005C001P004R001A040_rgb.avi,4,40,1,1,5
S008C001P030R001A044_rgb.avi,30,44,1,1,8
S010C001P008R002A048_rgb.avi,8,48,1,2,10
S012C001P025R002A014_rgb.avi,25,14,1,2,12
S016C001P007R001A006_rgb.avi,7,6,1,1,16
S016C001P007R002A036_rgb.avi,7,36,1,2,16
S012C001P025R001A024_rgb.avi,25,24,1,1,12
S007C001P018R001A056_rgb.avi,18,56,1,1,7
S013C001P027R002A028_rgb.avi,27,28,1,2,13
S017C001P015R002A048_rgb.avi,15,48,1,2,17
S007C001P008R002A024_rgb.avi,8,24,1,2,7
S011C001P002R001A053_rgb.avi,2,53,1,1,11
S007C001P008R001A014_rgb.avi,8,14,1,1,7
S013C001P027R001A018_rgb.avi,27,18,1,1,13
S015C001P007R002A010_rgb.avi,7,10,1,2,15
S011C001P025R001A002_rgb.avi,25,2,1,1,11
S007C001P027R001A052_rgb.avi,27,52,1,1,7
S003C001P015R001A032_rgb.avi,15,32,1,1,3
S015C001P017R002A052_rgb.avi,17,52,1,2,15
S011C001P025R002A032_rgb.avi,25,32,1,2,11
S015C001P007R001A020_rgb.avi,7,20,1,1,15
S003C001P015R002A002_rgb.avi,15,2,1,2,3
S004C001P008R001A032_rgb.avi,8,32,1,1,4
S004C001P008R002A002_rgb.avi,8,2,1,2,4
S001C001P001R001A033_rgb.avi,1,33,1,1,1
S007C001P016R002A028_rgb.avi,16,28,1,2,7
S008C001P007R001A057_rgb.avi,7,57,1,1,8
S007C001P016R001A018_rgb.avi,16,18,1,1,7
S001C001P001R002A003_rgb.avi,1,3,1,2,1
S017C001P003R002A053_rgb.avi,3,53,1,2,17
S010C001P016R002A044_rgb.avi,16,44,1,2,10
S009C001P015R002A019_rgb.avi,15,19,1,2,9
S009C001P015R001A029_rgb.avi,15,29,1,1,9
S003C001P007R001A047_rgb.avi,7,47,1,1,3
S003C001P017R002A035_rgb.avi,17,35,1,2,3
S007C001P025R002A055_rgb.avi,25,55,1,2,7
S011C001P027R002A005_rgb.avi,27,5,1,2,11
S003C001P017R001A005_rgb.avi,17,5,1,1,3
S011C001P027R001A035_rgb.avi,27,35,1,1,11
S015C001P015R001A055_rgb.avi,15,55,1,1,15
S010C001P025R002A039_rgb.avi,25,39,1,2,10
S014C001P017R002A059_rgb.avi,17,59,1,2,14
S012C001P018R001A017_rgb.avi,18,17,1,1,12
S010C001P025R001A009_rgb.avi,25,9,1,1,10
S012C001P018R002A027_rgb.avi,18,27,1,2,12
S012C001P008R001A055_rgb.avi,8,55,1,1,12
S008C001P015R001A022_rgb.avi,15,22,1,1,8
S005C001P021R001A026_rgb.avi,21,26,1,1,5
S017C001P009R001A043_rgb.avi,9,43,1,1,17
S001C001P003R002A034_rgb.avi,3,34,1,2,1
S008C001P015R002A012_rgb.avi,15,12,1,2,8
S001C001P003R001A004_rgb.avi,3,4,1,1,1
S005C001P021R002A016_rgb.avi,21,16,1,2,5
S006C001P016R001A013_rgb.avi,16,13,1,1,6
S006C001P016R002A023_rgb.avi,16,23,1,2,6
S012C001P007R002A057_rgb.avi,7,57,1,2,12
S016C001P025R001A045_rgb.avi,25,45,1,1,16
S012C001P017R001A025_rgb.avi,17,25,1,1,12
S014C001P008R001A019_rgb.avi,8,19,1,1,14
S012C001P017R002A015_rgb.avi,17,15,1,2,12
S014C001P008R002A029_rgb.avi,8,29,1,2,14
S005C001P017R001A049_rgb.avi,17,49,1,1,5
S011C001P028R002A037_rgb.avi,28,37,1,2,11
S011C001P038R001A045_rgb.avi,38,45,1,1,11
S003C001P018R002A007_rgb.avi,18,7,1,2,3
S013C001P015R001A019_rgb.avi,15,19,1,1,13
S011C001P028R001A007_rgb.avi,28,7,1,1,11
S003C001P018R001A037_rgb.avi,18,37,1,1,3
S013C001P015R002A029_rgb.avi,15,29,1,2,13
S003C001P008R002A045_rgb.avi,8,45,1,2,3
S010C001P013R002A056_rgb.avi,13,56,1,2,10
S006C001P019R001A021_rgb.avi,19,21,1,1,6
S006C001P001R002A044_rgb.avi,1,44,1,2,6
S014C001P039R001A053_rgb.avi,39,53,1,1,14
S006C001P019R002A011_rgb.avi,19,11,1,2,6
S017C001P016R002A003_rgb.avi,16,3,1,2,17
S011C001P001R001A018_rgb.avi,1,18,1,1,11
S001C001P004R001A021_rgb.avi,4,21,1,1,1
S011C001P001R002A028_rgb.avi,1,28,1,2,11
S017C001P016R001A033_rgb.avi,16,33,1,1,17
S001C001P004R002A011_rgb.avi,4,11,1,2,1
S012C001P015R002A022_rgb.avi,15,22,1,2,12
S004C001P007R002A030_rgb.avi,7,30,1,2,4
S012C001P015R001A012_rgb.avi,15,12,1,1,12
S007C001P028R001A060_rgb.avi,28,60,1,1,7
S008C001P031R001A038_rgb.avi,31,38,1,1,8
S003C001P002R001A055_rgb.avi,2,55,1,1,3
S015C001P008R002A022_rgb.avi,8,22,1,2,15
S007C001P028R002A050_rgb.avi,28,50,1,2,7
S008C001P031R002A008_rgb.avi,31,8,1,2,8
S015C001P008R001A012_rgb.avi,8,12,1,1,15
S010C001P019R001A046_rgb.avi,19,46,1,1,10
S001C001P006R002A026_rgb.avi,6,26,1,2,1
S001C001P006R001A016_rgb.avi,6,16,1,1,1
S008C001P008R002A055_rgb.avi,8,55,1,2,8
S005C001P013R002A017_rgb.avi,13,17,1,2,5
S013C001P019R001A060_rgb.avi,19,60,1,1,13
S005C001P013R001A027_rgb.avi,13,27,1,1,5
S013C001P019R002A050_rgb.avi,19,50,1,2,13
S006C001P024R002A022_rgb.avi,24,22,1,2,6
S006C001P024R001A012_rgb.avi,24,12,1,1,6
S015C001P037R002A026_rgb.avi,37,26,1,2,15
S001C001P008R001A058_rgb.avi,8,58,1,1,1
S011C001P015R001A034_rgb.avi,15,34,1,1,11
S007C001P007R002A016_rgb.avi,7,16,1,2,7
S011C001P015R002A004_rgb.avi,15,4,1,2,11
S015C001P037R001A016_rgb.avi,37,16,1,1,15
S007C001P007R001A026_rgb.avi,7,26,1,1,7
S007C001P017R002A054_rgb.avi,17,54,1,2,7
S006C001P015R001A058_rgb.avi,15,58,1,1,6
S004C001P020R001A051_rgb.avi,20,51,1,1,4
S016C001P008R001A034_rgb.avi,8,34,1,1,16
S010C001P017R001A008_rgb.avi,17,8,1,1,10
S016C001P008R002A004_rgb.avi,8,4,1,2,16
S014C001P025R002A058_rgb.avi,25,58,1,2,14
S010C001P017R002A038_rgb.avi,17,38,1,2,10
S008C001P025R001A014_rgb.avi,25,14,1,1,8
S008C001P035R001A056_rgb.avi,35,56,1,1,8
S008C001P025R002A024_rgb.avi,25,24,1,2,8
S003C001P016R002A049_rgb.avi,16,49,1,2,3
S002C001P014R001A045_rgb.avi,14,45,1,1,2
S011C001P017R002A033_rgb.avi,17,33,1,2,11
S015C001P025R002A053_rgb.avi,25,53,1,2,15
S011C001P007R001A041_rgb.avi,7,41,1,1,11
S007C001P015R001A053_rgb.avi,15,53,1,1,7
S001C001P002R002A048_rgb.avi,2,48,1,2,1
S011C001P017R001A003_rgb.avi,17,3,1,1,11
S009C001P016R002A052_rgb.avi,16,52,1,2,9
S012C001P028R001A021_rgb.avi,28,21,1,1,12
S012C001P028R002A011_rgb.avi,28,11,1,2,12
S010C001P019R001A042_rgb.avi,19,42,1,1,10
S008C001P008R002A051_rgb.avi,8,51,1,2,8
S001C001P006R001A012_rgb.avi,6,12,1,1,1
S001C001P006R002A022_rgb.avi,6,22,1,2,1
S004C001P007R002A034_rgb.avi,7,34,1,2,4
S012C001P015R001A016_rgb.avi,15,16,1,1,12
S004C001P007R001A004_rgb.avi,7,4,1,1,4
S012C001P015R002A026_rgb.avi,15,26,1,2,12
S007C001P028R002A054_rgb.avi,28,54,1,2,7
S013C001P007R002A058_rgb.avi,7,58,1,2,13
S015C001P008R001A016_rgb.avi,8,16,1,1,15
S008C001P029R002A059_rgb.avi,29,59,1,2,8
S015C001P008R002A026_rgb.avi,8,26,1,2,15
S003C001P002R001A051_rgb.avi,2,51,1,1,3
S014C001P039R001A057_rgb.avi,39,57,1,1,14
S006C001P001R002A040_rgb.avi,1,40,1,2,6
S006C001P019R002A015_rgb.avi,19,15,1,2,6
S006C001P019R001A025_rgb.avi,19,25,1,1,6
S010C001P013R002A052_rgb.avi,13,52,1,2,10
S017C001P016R001A037_rgb.avi,16,37,1,1,17
S001C001P004R002A015_rgb.avi,4,15,1,2,1
S017C001P016R002A007_rgb.avi,16,7,1,2,17
S011C001P019R001A049_rgb.avi,19,49,1,1,11
S001C001P004R001A025_rgb.avi,4,25,1,1,1
S012C001P017R002A011_rgb.avi,17,11,1,2,12
S002C001P012R002A028_rgb.avi,12,28,1,2,2
S012C001P017R001A021_rgb.avi,17,21,1,1,12
S016C001P025R001A041_rgb.avi,25,41,1,1,16
S012C001P007R002A053_rgb.avi,7,53,1,2,12
S002C001P012R001A018_rgb.avi,12,18,1,1,2
S011C001P028R001A003_rgb.avi,28,3,1,1,11
S003C001P008R002A041_rgb.avi,8,41,1,2,3
S003C001P018R001A033_rgb.avi,18,33,1,1,3
S011C001P038R001A041_rgb.avi,38,41,1,1,11
S011C001P028R002A033_rgb.avi,28,33,1,2,11
S003C001P018R002A003_rgb.avi,18,3,1,2,3
S007C001P015R001A057_rgb.avi,15,57,1,1,7
S011C001P017R001A007_rgb.avi,17,7,1,1,11
S011C001P007R001A045_rgb.avi,7,45,1,1,11
S015C001P025R002A057_rgb.avi,25,57,1,2,15
S011C001P017R002A037_rgb.avi,17,37,1,2,11
S014C001P037R002A029_rgb.avi,37,29,1,2,14
S006C001P007R002A019_rgb.avi,7,19,1,2,6
S012C001P028R002A015_rgb.avi,28,15,1,2,12
S014C001P037R001A019_rgb.avi,37,19,1,1,14
S009C001P016R002A056_rgb.avi,16,56,1,2,9
S012C001P028R001A025_rgb.avi,28,25,1,1,12
S006C001P007R001A029_rgb.avi,7,29,1,1,6
S008C001P025R002A020_rgb.avi,25,20,1,2,8
S008C001P035R001A052_rgb.avi,35,52,1,1,8
S008C001P025R001A010_rgb.avi,25,10,1,1,8
S002C001P014R001A041_rgb.avi,14,41,1,1,2
S015C001P037R001A012_rgb.avi,37,12,1,1,15
S007C001P017R002A050_rgb.avi,17,50,1,2,7
S007C001P007R001A022_rgb.avi,7,22,1,1,7
S011C001P015R001A030_rgb.avi,15,30,1,1,11
S015C001P037R002A022_rgb.avi,37,22,1,2,15
S007C001P007R002A012_rgb.avi,7,12,1,2,7
S007C001P017R001A060_rgb.avi,17,60,1,1,7
S016C001P008R001A030_rgb.avi,8,30,1,1,16
S004C001P020R001A055_rgb.avi,20,55,1,1,4
