video_id,subject,action,camera,repetition,setup
S009C003P015R001A057_rgb.avi,15,57,3,1,9
S013C003P008R001A020_rgb.avi,8,20,3,1,13
S013C003P018R002A052_rgb.avi,18,52,3,2,13
S009C002P015R002A026_rgb.avi,15,26,2,2,9
S031C003P043R001A103_rgb.avi,43,103,3,1,31
S031C001P044R001A083_rgb.avi,44,83,1,1,31
S025C003P058R001A070_rgb.avi,58,70,3,1,25
S013C003P008R002A010_rgb.avi,8,10,3,2,13
S019C002P048R001A066_rgb.avi,48,66,2,1,19
S009C002P015R001A016_rgb.avi,15,16,2,1,9
S029C001P051R001A119_rgb.avi,51,119,1,1,29
S003C001P016R002A045_rgb.avi,16,45,1,2,3
S029C002P067R001A092_rgb.avi,67,92,2,1,29
S007C002P016R002A017_rgb.avi,16,17,2,2,7
S031C001P008R002A101_rgb.avi,8,101,1,2,31
S031C002P101R001A118_rgb.avi,101,118,2,1,31
S025C003P068R002A086_rgb.avi,68,86,3,2,25
S025C002P055R001A113_rgb.avi,55,113,2,1,25
S019C001P042R001A085_rgb.avi,42,85,1,1,19
S007C002P016R001A027_rgb.avi,16,27,2,1,7
S025C001P058R002A115_rgb.avi,58,115,1,2,25
S031C001P043R002A066_rgb.avi,43,66,1,2,31
S011C001P001R002A024_rgb.avi,1,24,1,2,11
S015C002P019R002A023_rgb.avi,19,23,2,2,15
S019C003P046R001A069_rgb.avi,46,69,3,1,19
S011C001P019R001A041_rgb.avi,19,41,1,1,11
S019C002P047R002A094_rgb.avi,47,94,2,2,19
S011C001P001R001A014_rgb.avi,1,14,1,1,11
S015C002P019R001A013_rgb.avi,19,13,2,1,15
S027C001P011R002A068_rgb.avi,11,68,1,2,27
S031C002P085R001A104_rgb.avi,85,104,2,1,31
S025C002P066R002A089_rgb.avi,66,89,2,2,25
S031C001P100R001A080_rgb.avi,100,80,1,1,31
S001C003P007R001A014_rgb.avi,7,14,3,1,1
S013C003P037R001A024_rgb.avi,37,24,3,1,13
S007C003P018R001A028_rgb.avi,18,28,3,1,7
S017C003P015R002A036_rgb.avi,15,36,3,2,17
S013C003P027R002A056_rgb.avi,27,56,3,2,13
S001C003P007R002A024_rgb.avi,7,24,3,2,1
S007C003P018R002A018_rgb.avi,18,18,3,2,7
S009C001P008R002A052_rgb.avi,8,52,1,2,9
S031C003P008R001A064_rgb.avi,8,64,3,1,31
S017C003P015R001A006_rgb.avi,15,6,3,1,17
S013C003P037R002A014_rgb.avi,37,14,3,2,13
S031C002P041R002A092_rgb.avi,41,92,2,2,31
S003C001P008R002A049_rgb.avi,8,49,1,2,3
S013C001P015R002A025_rgb.avi,15,25,1,2,13
S001C002P007R001A055_rgb.avi,7,55,2,1,1
S031C002P098R001A064_rgb.avi,98,64,2,1,31
S031C003P051R002A091_rgb.avi,51,91,3,2,31
S021C002P055R002A065_rgb.avi,55,65,2,2,21
S013C002P027R002A017_rgb.avi,27,17,2,2,13
S027C002P082R001A061_rgb.avi,82,61,2,1,27
S031C003P099R002A099_rgb.avi,99,99,3,2,31
S027C003P043R002A083_rgb.avi,43,83,3,2,27
S027C001P044R002A103_rgb.avi,44,103,1,2,27
S013C001P015R001A015_rgb.avi,15,15,1,1,13
S023C001P066R001A111_rgb.avi,66,111,1,1,23
S023C003P061R001A091_rgb.avi,61,91,3,1,23
S013C002P027R001A027_rgb.avi,27,27,2,1,13
S017C002P015R001A047_rgb.avi,15,47,2,1,17
S007C002P018R002A059_rgb.avi,18,59,2,2,7
S011C001P038R001A049_rgb.avi,38,49,1,1,11
S005C001P017R001A045_rgb.avi,17,45,1,1,5
S013C002P037R002A055_rgb.avi,37,55,2,2,13
S029C002P089R002A077_rgb.avi,89,77,2,2,29
S029C002P049R002A068_rgb.avi,49,68,2,2,29
S019C001P050R002A117_rgb.avi,50,117,1,2,19
S027C001P008R001A081_rgb.avi,8,81,1,1,27
S021C003P058R002A106_rgb.avi,58,106,3,2,21
S023C003P059R002A070_rgb.avi,59,70,3,2,23
S027C001P080R001A095_rgb.avi,80,95,1,1,27
S023C001P062R002A098_rgb.avi,62,98,1,2,23
S023C003P065R002A118_rgb.avi,65,118,3,2,23
S021C001P057R002A091_rgb.avi,57,91,1,2,21
S029C003P008R001A089_rgb.avi,8,89,3,1,29
S029C002P075R002A100_rgb.avi,75,100,2,2,29
S015C003P019R001A052_rgb.avi,19,52,3,1,15
S029C003P048R001A095_rgb.avi,48,95,3,1,29
S003C002P001R001A021_rgb.avi,1,21,2,1,3
S007C001P019R001A026_rgb.avi,19,26,1,1,7
S025C002P068R001A120_rgb.avi,68,120,2,1,25
S029C003P067R001A104_rgb.avi,67,104,3,1,29
S031C001P041R001A061_rgb.avi,41,61,1,1,31
S003C002P001R002A011_rgb.avi,1,11,2,2,3
S007C001P019R002A016_rgb.avi,19,16,1,2,7
S025C002P068R002A110_rgb.avi,68,110,2,2,25
S025C003P055R001A085_rgb.avi,55,85,3,1,25
S031C002P100R002A073_rgb.avi,100,73,2,2,31
S003C002P019R002A044_rgb.avi,19,44,2,2,3
S007C001P001R002A043_rgb.avi,1,43,1,2,7
S013C003P025R001A051_rgb.avi,25,51,3,1,13
S017C003P017R001A031_rgb.avi,17,31,3,1,17
S019C001P047R001A067_rgb.avi,47,67,1,1,19
S017C003P007R002A043_rgb.avi,7,43,3,2,17
S031C003P042R002A068_rgb.avi,42,68,3,2,31
S001C003P005R002A013_rgb.avi,5,13,3,2,1
S031C003P082R002A077_rgb.avi,82,77,3,2,31
S031C002P043R001A095_rgb.avi,43,95,2,1,31
S017C003P017R002A001_rgb.avi,17,1,3,2,17
S025C003P065R002A073_rgb.avi,65,73,3,2,25
S001C003P005R001A023_rgb.avi,5,23,3,1,1
S021C002P057R001A062_rgb.avi,57,62,2,1,21
S013C002P025R001A010_rgb.avi,25,10,2,1,13
S021C001P059R002A108_rgb.avi,59,108,1,2,21
S027C002P080R002A066_rgb.avi,80,66,2,2,27
S017C002P007R002A002_rgb.avi,7,2,2,2,17
S023C002P056R001A114_rgb.avi,56,114,2,1,23
S029C003P006R001A110_rgb.avi,6,110,3,1,29
S013C001P017R001A022_rgb.avi,17,22,1,1,13
S001C002P005R002A052_rgb.avi,5,52,2,2,1
S019C003P051R002A119_rgb.avi,51,119,3,2,19
S013C001P007R002A050_rgb.avi,7,50,1,2,13
S029C001P089R001A084_rgb.avi,89,84,1,1,29
S005C001P015R002A042_rgb.avi,15,42,1,2,5
S017C002P007R001A032_rgb.avi,7,32,2,1,17
S017C002P017R002A040_rgb.avi,17,40,2,2,17
S013C002P025R002A020_rgb.avi,25,20,2,2,13
S003C001P002R001A059_rgb.avi,2,59,1,1,3
S027C001P006R001A118_rgb.avi,6,118,1,1,27
S013C001P007R001A060_rgb.avi,7,60,1,1,13
S023C003P063R002A096_rgb.avi,63,96,3,2,23
S023C001P064R002A116_rgb.avi,64,116,1,2,23
S027C002P008R002A072_rgb.avi,8,72,2,2,27
S013C001P017R002A012_rgb.avi,17,12,1,2,13
S029C003P006R002A120_rgb.avi,6,120,3,2,29
S027C003P041R001A084_rgb.avi,41,84,3,1,27
S031C003P097R002A100_rgb.avi,97,100,3,2,31
S027C003P079R002A065_rgb.avi,79,65,3,2,27
S003C003P001R001A060_rgb.avi,1,60,3,1,3
S023C001P068R001A088_rgb.avi,68,88,1,1,23
S003C003P019R001A035_rgb.avi,19,35,3,1,3
S003C003P001R002A050_rgb.avi,1,50,3,2,3
S029C002P043R001A078_rgb.avi,43,78,2,1,29
S003C003P019R002A005_rgb.avi,19,5,3,2,3
S031C001P098R002A097_rgb.avi,98,97,1,2,31
S027C002P078R001A098_rgb.avi,78,98,2,1,27
S027C001P082R002A092_rgb.avi,82,92,1,2,27
S027C003P085R002A112_rgb.avi,85,112,3,2,27
S021C001P055R001A096_rgb.avi,55,96,1,1,21
S031C003P085R001A062_rgb.avi,85,62,3,1,31
S001C003P002R001A006_rgb.avi,2,6,3,1,1
S009C001P015R001A025_rgb.avi,15,25,1,1,9
S025C003P056R001A119_rgb.avi,56,119,3,1,25
S031C002P044R002A080_rgb.avi,44,80,2,2,31
S001C003P002R002A036_rgb.avi,2,36,3,2,1
S017C003P008R001A041_rgb.avi,8,41,3,1,17
S019C001P048R002A065_rgb.avi,48,65,1,2,19
S009C001P015R002A015_rgb.avi,15,15,1,2,9
S019C001P008R002A079_rgb.avi,8,79,1,2,19
S029C001P067R002A091_rgb.avi,67,91,1,2,29
S003C002P016R001A046_rgb.avi,16,46,2,1,3
S025C001P055R001A120_rgb.avi,55,120,1,1,25
S031C001P006R002A068_rgb.avi,6,68,1,2,31
S007C001P016R001A014_rgb.avi,16,14,1,1,7
S031C002P008R001A102_rgb.avi,8,102,2,1,31
S025C001P055R002A110_rgb.avi,55,110,1,2,25
S007C001P016R002A024_rgb.avi,16,24,1,2,7
S019C002P042R002A086_rgb.avi,42,86,2,2,19
S021C002P060R001A081_rgb.avi,60,81,2,1,21
S003C003P016R001A007_rgb.avi,16,7,3,1,3
S023C002P055R001A088_rgb.avi,55,88,2,1,23
S031C001P097R001A095_rgb.avi,97,95,1,1,31
S003C003P016R002A037_rgb.avi,16,37,3,2,3
S021C003P055R002A103_rgb.avi,55,103,3,2,21
S027C003P082R001A107_rgb.avi,82,107,3,1,27
S027C001P085R001A087_rgb.avi,85,87,1,1,27
S031C003P098R001A102_rgb.avi,98,102,3,1,31
S013C001P018R001A010_rgb.avi,18,10,1,1,13
S029C003P041R002A119_rgb.avi,41,119,3,2,29
S029C001P006R002A085_rgb.avi,6,85,1,2,29
S017C002P008R002A030_rgb.avi,8,30,2,2,17
S001C002P002R001A047_rgb.avi,2,47,2,1,1
S029C003P075R002A066_rgb.avi,75,66,3,2,29
S013C001P008R001A052_rgb.avi,8,52,1,1,13
S013C001P018R002A020_rgb.avi,18,20,1,2,13
S029C003P089R002A111_rgb.avi,89,111,3,2,29
S023C002P059R002A116_rgb.avi,59,116,2,2,23
S027C001P041R002A111_rgb.avi,41,111,1,2,27
S023C001P063R001A103_rgb.avi,63,103,1,1,23
S023C003P064R001A083_rgb.avi,64,83,3,1,23
S009C001P017R002A022_rgb.avi,17,22,1,2,9
S031C003P100R002A115_rgb.avi,100,115,3,2,31
S009C001P007R001A050_rgb.avi,7,50,1,1,9
S025C003P068R002A076_rgb.avi,68,76,3,2,25
S009C002P025R002A010_rgb.avi,25,10,2,2,9
S015C003P037R002A058_rgb.avi,37,58,3,2,15
S019C001P042R001A075_rgb.avi,42,75,1,1,19
S001C003P008R001A026_rgb.avi,8,26,3,1,1
S009C001P007R002A060_rgb.avi,7,60,1,2,9
S029C002P067R001A062_rgb.avi,67,62,2,1,29
S013C003P028R001A054_rgb.avi,28,54,3,1,13
S009C001P017R001A012_rgb.avi,17,12,1,1,9
S007C003P007R001A058_rgb.avi,7,58,3,1,7
S001C003P008R002A016_rgb.avi,8,16,3,2,1
S009C002P025R001A020_rgb.avi,25,20,2,1,9
S025C002P065R002A115_rgb.avi,65,115,2,2,25
S031C001P044R001A073_rgb.avi,44,73,1,1,31
S015C002P016R002A011_rgb.avi,16,11,2,2,15
S025C003P058R001A080_rgb.avi,58,80,3,1,25
S001C001P003R001A008_rgb.avi,3,8,1,1,1
S005C002P013R002A028_rgb.avi,13,28,2,2,5
S019C002P048R001A096_rgb.avi,48,96,2,1,19
S007C002P026R002A021_rgb.avi,26,21,2,2,7
S011C001P016R002A043_rgb.avi,16,43,1,2,11
S015C002P016R001A021_rgb.avi,16,21,2,1,15
S001C001P003R002A038_rgb.avi,3,38,1,2,1
S031C002P082R002A111_rgb.avi,82,111,2,2,31
S005C002P013R001A018_rgb.avi,13,18,2,1,5
S007C002P026R001A011_rgb.avi,26,11,2,1,7
S019C003P050R001A082_rgb.avi,50,82,3,1,19
S029C001P074R002A068_rgb.avi,74,68,1,2,29
S029C001P080R002A108_rgb.avi,80,108,1,2,29
S015C003P016R002A050_rgb.avi,16,50,3,2,15
S007C003P026R002A060_rgb.avi,26,60,3,2,7
S027C003P008R002A114_rgb.avi,8,114,3,2,27
S021C001P058R001A093_rgb.avi,58,93,1,1,21
S023C003P056R001A072_rgb.avi,56,72,3,1,23
S015C003P016R001A060_rgb.avi,16,60,3,1,15
S021C003P057R001A104_rgb.avi,57,104,3,1,21
S027C003P080R002A100_rgb.avi,80,100,3,2,27
S029C001P048R002A100_rgb.avi,48,100,1,2,29
S007C003P026R001A050_rgb.avi,26,50,3,1,7
S029C002P006R001A076_rgb.avi,6,76,2,1,29
S005C003P013R001A059_rgb.avi,13,59,3,1,5
S011C001P027R001A039_rgb.avi,27,39,1,1,11
S015C001P015R001A059_rgb.avi,15,59,1,1,15
S007C002P007R002A029_rgb.avi,7,29,2,2,7
S017C001P020R001A050_rgb.avi,20,50,1,1,17
S005C001P018R002A047_rgb.avi,18,47,1,2,5
S013C002P028R002A025_rgb.avi,28,25,2,2,13
S027C002P085R002A074_rgb.avi,85,74,2,2,27
S023C002P067R001A079_rgb.avi,67,79,2,1,23
S009C003P025R002A051_rgb.avi,25,51,3,2,9
S031C001P051R001A104_rgb.avi,51,104,1,1,31
S005C001P010R001A060_rgb.avi,10,60,1,1,5
S003C001P017R001A009_rgb.avi,17,9,1,1,3
S015C002P037R002A019_rgb.avi,37,19,2,2,15
S027C001P083R001A109_rgb.avi,83,109,1,1,27
S027C003P084R001A089_rgb.avi,84,89,3,1,27
S013C002P028R001A015_rgb.avi,28,15,2,1,13
S027C002P079R002A103_rgb.avi,79,103,2,2,27
S023C003P066R002A084_rgb.avi,66,84,3,2,23
S023C001P061R002A104_rgb.avi,61,104,1,2,23
S031C002P097R002A066_rgb.avi,97,66,2,2,31
S011C001P027R002A009_rgb.avi,27,9,1,2,11
S007C002P007R001A019_rgb.avi,7,19,2,1,7
S017C001P020R002A060_rgb.avi,20,60,1,2,17
S027C001P043R001A116_rgb.avi,43,116,1,1,27
S027C003P044R001A096_rgb.avi,44,96,3,1,27
S021C001P060R002A072_rgb.avi,60,72,1,2,21
S001C002P008R002A057_rgb.avi,8,57,2,2,1
S005C001P010R002A050_rgb.avi,10,50,1,2,5
S003C001P017R002A039_rgb.avi,17,39,1,2,3
S007C001P025R002A059_rgb.avi,25,59,1,2,7
S015C002P037R001A029_rgb.avi,37,29,2,1,15
S017C001P007R001A001_rgb.avi,7,1,1,1,17
S023C001P056R002A117_rgb.avi,56,117,1,2,23
S021C001P057R002A061_rgb.avi,57,61,1,2,21
S013C001P025R002A013_rgb.avi,25,13,1,2,13
S023C001P062R002A068_rgb.avi,62,68,1,2,23
S027C001P080R001A065_rgb.avi,80,65,1,1,27
S013C002P007R001A053_rgb.avi,7,53,2,1,13
S029C003P048R001A065_rgb.avi,48,65,3,1,29
S013C002P017R002A021_rgb.avi,17,21,2,2,13
S001C001P005R001A051_rgb.avi,5,51,1,1,1
S029C003P008R001A079_rgb.avi,8,79,3,1,29
S017C001P017R001A043_rgb.avi,17,43,1,1,17
S013C001P025R001A023_rgb.avi,25,23,1,1,13
S029C002P049R002A098_rgb.avi,49,98,2,2,29
S029C002P089R002A087_rgb.avi,89,87,2,2,29
S005C002P015R001A041_rgb.avi,15,41,2,1,5
S017C001P007R002A031_rgb.avi,7,31,1,2,17
S013C002P017R001A011_rgb.avi,17,11,2,1,13
S023C003P059R002A080_rgb.avi,59,80,3,2,23
S023C002P064R001A115_rgb.avi,64,115,2,1,23
S027C001P008R001A071_rgb.avi,8,71,1,1,27
S027C002P086R002A118_rgb.avi,86,118,2,2,27
S023C003P061R001A061_rgb.avi,61,61,3,1,23
S021C003P060R001A117_rgb.avi,60,117,3,1,21
S027C003P043R002A073_rgb.avi,43,73,3,2,27
S031C003P099R002A069_rgb.avi,99,69,3,2,31
S007C003P001R002A031_rgb.avi,1,31,3,2,7
S001C003P006R002A058_rgb.avi,6,58,3,2,1
S007C003P019R001A054_rgb.avi,19,54,3,1,7
S027C002P082R001A091_rgb.avi,82,91,2,1,27
S031C003P051R002A061_rgb.avi,51,61,3,2,31
S021C002P055R002A095_rgb.avi,55,95,2,2,21
S007C003P001R001A001_rgb.avi,1,1,3,1,7
S031C002P098R001A094_rgb.avi,98,94,2,1,31
S003C001P001R002A022_rgb.avi,1,22,1,2,3
S007C002P019R002A025_rgb.avi,19,25,2,2,7
S005C001P016R001A039_rgb.avi,16,39,1,1,5
S001C002P006R002A019_rgb.avi,6,19,2,2,1
S031C002P041R002A062_rgb.avi,41,62,2,2,31
S019C003P042R001A120_rgb.avi,42,120,3,1,19
S031C003P008R001A094_rgb.avi,8,94,3,1,31
S005C001P016R002A009_rgb.avi,16,9,1,2,5
S031C001P100R001A070_rgb.avi,100,70,1,1,31
S025C002P066R002A079_rgb.avi,66,79,2,2,25
S003C001P001R001A012_rgb.avi,1,12,1,1,3
S007C002P019R001A015_rgb.avi,19,15,2,1,7
S025C001P068R001A113_rgb.avi,68,113,1,1,25
S001C002P006R001A029_rgb.avi,6,29,2,1,1
S003C001P019R001A047_rgb.avi,19,47,1,1,3
S007C002P001R001A040_rgb.avi,1,40,2,1,7
S019C003P042R002A110_rgb.avi,42,110,3,2,19
S019C002P047R002A064_rgb.avi,47,64,2,2,19
S005C003P015R002A030_rgb.avi,15,30,3,2,5
S013C003P007R001A012_rgb.avi,7,12,3,1,13
S027C001P011R002A098_rgb.avi,11,98,1,2,27
S013C003P017R002A060_rgb.avi,17,60,3,2,13
S031C001P043R002A096_rgb.avi,43,96,1,2,31
S031C003P044R002A116_rgb.avi,44,116,3,2,31
S019C001P041R001A119_rgb.avi,41,119,1,1,19
S019C003P046R001A099_rgb.avi,46,99,3,1,19
S013C003P017R001A050_rgb.avi,17,50,3,1,13
S013C003P007R002A022_rgb.avi,7,22,3,2,13
S013C002P015R001A026_rgb.avi,15,26,2,1,13
S001C001P007R002A056_rgb.avi,7,56,1,2,1
S003C002P018R002A038_rgb.avi,18,38,2,2,3
S029C002P043R001A088_rgb.avi,43,88,2,1,29
S009C003P008R002A020_rgb.avi,8,20,3,2,9
S021C001P055R001A066_rgb.avi,55,66,1,1,21
S013C001P027R001A014_rgb.avi,27,14,1,1,13
S027C001P082R002A062_rgb.avi,82,62,1,2,27
S027C002P078R001A068_rgb.avi,78,68,2,1,27
S031C001P098R002A067_rgb.avi,98,67,1,2,31
S007C001P008R001A018_rgb.avi,8,18,1,1,7
S011C002P028R002A008_rgb.avi,28,8,2,2,11
S023C001P068R001A078_rgb.avi,68,78,1,1,23
S027C003P079R002A095_rgb.avi,79,95,3,2,27
S023C002P066R002A112_rgb.avi,66,112,2,2,23
S027C002P044R001A100_rgb.avi,44,100,2,1,27
S013C002P015R002A016_rgb.avi,15,16,2,2,13
S003C002P018R001A008_rgb.avi,18,8,2,1,3
S007C001P008R002A028_rgb.avi,8,28,1,2,7
S011C002P028R001A038_rgb.avi,28,38,2,1,11
S005C002P017R002A046_rgb.avi,17,46,2,2,5
S013C001P037R001A056_rgb.avi,37,56,1,1,13
S009C003P008R001A010_rgb.avi,8,10,3,1,9
S013C001P027R002A024_rgb.avi,27,24,1,2,13
S017C001P015R002A044_rgb.avi,15,44,1,2,17
S019C002P050R001A114_rgb.avi,50,114,2,1,19
S011C003P019R001A033_rgb.avi,19,33,3,1,11
S029C001P089R001A074_rgb.avi,89,74,1,1,29
S023C003P057R002A119_rgb.avi,57,119,3,2,23
S027C003P041R001A074_rgb.avi,41,74,3,1,27
S027C002P008R002A082_rgb.avi,8,82,2,2,27
S023C003P063R002A066_rgb.avi,63,66,3,2,23
S031C003P067R001A119_rgb.avi,67,119,3,1,31
S027C002P080R002A096_rgb.avi,80,96,2,2,27
S021C002P057R001A092_rgb.avi,57,92,2,1,21
S011C003P019R002A003_rgb.avi,19,3,3,2,11
S029C001P075R001A103_rgb.avi,75,103,1,1,29
S011C003P001R002A056_rgb.avi,1,56,3,2,11
S025C003P065R002A083_rgb.avi,65,83,3,2,25
S025C002P058R001A116_rgb.avi,58,116,2,1,25
S031C002P043R001A065_rgb.avi,43,65,2,1,31
S019C003P048R001A100_rgb.avi,48,100,3,1,19
S011C002P001R001A027_rgb.avi,1,27,2,1,11
S015C001P019R001A020_rgb.avi,19,20,1,1,15
S019C001P047R001A097_rgb.avi,47,97,1,1,19
S011C002P019R002A042_rgb.avi,19,42,2,2,11
S031C003P082R002A087_rgb.avi,82,87,3,2,31
S031C001P085R002A107_rgb.avi,85,107,1,2,31
S011C002P001R002A017_rgb.avi,1,17,2,2,11
S015C001P019R002A010_rgb.avi,19,10,1,2,15
S031C003P042R002A098_rgb.avi,42,98,3,2,31
S031C002P100R002A083_rgb.avi,100,83,2,2,31
S025C003P055R001A075_rgb.avi,55,75,3,1,25
S005C003P017R001A037_rgb.avi,17,37,3,1,5
S011C003P028R002A049_rgb.avi,28,49,3,2,11
S003C003P018R001A049_rgb.avi,18,49,3,1,3
S013C003P015R002A057_rgb.avi,15,57,3,2,13
S005C003P017R002A007_rgb.avi,17,7,3,2,5
S031C001P041R001A091_rgb.avi,41,91,1,1,31
S009C002P008R001A051_rgb.avi,8,51,2,1,9
S021C003P057R001A100_rgb.avi,57,100,3,1,21
S023C003P062R001A109_rgb.avi,62,109,3,1,23
S023C001P065R001A089_rgb.avi,65,89,1,1,23
S027C003P080R002A104_rgb.avi,80,104,3,2,27
S023C003P056R001A076_rgb.avi,56,76,3,1,23
S029C002P006R001A072_rgb.avi,6,72,2,1,29
S007C003P026R001A054_rgb.avi,26,54,3,1,7
S029C001P008R002A118_rgb.avi,8,118,1,2,29
S027C003P008R001A120_rgb.avi,8,120,3,1,27
S029C001P048R002A104_rgb.avi,48,104,1,2,29
S015C003P016R002A054_rgb.avi,16,54,3,2,15
S019C003P050R001A086_rgb.avi,50,86,3,1,19
S021C001P058R001A097_rgb.avi,58,97,1,1,21
S027C003P008R002A110_rgb.avi,8,110,3,2,27
S031C002P097R002A062_rgb.avi,97,62,2,2,31
S021C001P060R002A076_rgb.avi,60,76,1,2,21
S027C001P043R001A112_rgb.avi,43,112,1,1,27
S027C003P044R001A092_rgb.avi,44,92,3,1,27
S031C001P099R001A108_rgb.avi,99,108,1,1,31
S027C002P079R002A107_rgb.avi,79,107,2,2,27
S023C003P066R002A080_rgb.avi,66,80,3,2,23
S023C001P061R002A100_rgb.avi,61,100,1,2,23
S013C002P028R001A011_rgb.avi,28,11,2,1,13
S001C002P008R002A053_rgb.avi,8,53,2,2,1
S005C001P010R002A054_rgb.avi,10,54,1,2,5
S013C002P028R002A021_rgb.avi,28,21,2,2,13
S005C001P018R002A043_rgb.avi,18,43,1,2,5
S017C001P020R001A054_rgb.avi,20,54,1,1,17
S027C002P085R002A070_rgb.avi,85,70,2,2,27
S031C001P051R001A100_rgb.avi,51,100,1,1,31
S009C003P025R002A055_rgb.avi,25,55,3,2,9
S009C001P017R001A016_rgb.avi,17,16,1,1,9
S013C003P028R001A050_rgb.avi,28,50,3,1,13
S029C002P067R001A066_rgb.avi,67,66,2,1,29
S009C002P025R001A024_rgb.avi,25,24,2,1,9
