video_id,subject,action,camera,repetition,setup
S014C001P007R001A027_rgb.avi,7,27,1,1,14
S007C003P026R001A050_rgb.avi,26,50,3,1,7
S007C002P007R002A029_rgb.avi,7,29,2,2,7
S017C001P020R001A050_rgb.avi,20,50,1,1,17
S016C003P039R002A030_rgb.avi,39,30,3,2,16
S005C001P010R001A060_rgb.avi,10,60,1,1,5
S015C002P037R002A019_rgb.avi,37,19,2,2,15
S007C002P007R001A019_rgb.avi,7,19,2,1,7
S017C001P020R002A060_rgb.avi,20,60,1,2,17
S016C003P021R001A055_rgb.avi,21,55,3,1,16
S005C001P010R002A050_rgb.avi,10,50,1,2,5
S015C002P037R001A029_rgb.avi,37,29,2,1,15
S017C001P007R001A001_rgb.avi,7,1,1,1,17
S008C002P029R001A052_rgb.avi,29,52,2,1,8
S013C002P007R001A053_rgb.avi,7,53,2,1,13
S017C001P007R002A031_rgb.avi,7,31,1,2,17
S002C002P010R002A024_rgb.avi,10,24,2,2,2
S006C002P022R002A044_rgb.avi,22,44,2,2,6
S001C003P006R002A058_rgb.avi,6,58,3,2,1
S002C002P010R001A014_rgb.avi,10,14,2,1,2
S001C002P006R002A019_rgb.avi,6,19,2,2,1
S006C003P022R002A005_rgb.avi,22,5,3,2,6
S001C002P006R001A029_rgb.avi,6,29,2,1,1
S006C003P022R001A035_rgb.avi,22,35,3,1,6
S002C003P010R001A055_rgb.avi,10,55,3,1,2
S008C003P029R001A013_rgb.avi,29,13,3,1,8
S013C003P007R001A012_rgb.avi,7,12,3,1,13
S008C003P029R002A023_rgb.avi,29,23,3,2,8
S013C003P007R002A022_rgb.avi,7,22,3,2,13
S001C001P007R002A056_rgb.avi,7,56,1,2,1
S008C002P033R001A030_rgb.avi,33,30,2,1,8
S013C001P037R001A056_rgb.avi,37,56,1,1,13
S002C002P012R001A023_rgb.avi,12,23,2,1,2
S002C002P012R002A013_rgb.avi,12,13,2,2,2
S012C002P007R001A058_rgb.avi,7,58,2,1,12
S008C001P030R001A048_rgb.avi,30,48,1,1,8
S012C003P007R002A029_rgb.avi,7,29,3,2,12
S002C003P012R002A052_rgb.avi,12,52,3,2,2
S012C003P007R001A019_rgb.avi,7,19,3,1,12
S008C003P033R002A041_rgb.avi,33,41,3,2,8
S016C002P040R001A004_rgb.avi,40,4,2,1,16
S007C003P026R001A054_rgb.avi,26,54,3,1,7
S014C001P007R001A023_rgb.avi,7,23,1,1,14
S010C002P007R002A041_rgb.avi,7,41,2,2,10
S016C002P040R002A034_rgb.avi,40,34,2,2,16
S014C001P007R002A013_rgb.avi,7,13,1,2,14
S016C003P039R001A004_rgb.avi,39,4,3,1,16
S005C001P010R002A054_rgb.avi,10,54,1,2,5
S016C003P021R001A051_rgb.avi,21,51,3,1,16
S016C003P039R002A034_rgb.avi,39,34,3,2,16
S006C003P024R002A058_rgb.avi,24,58,3,2,6
S017C001P020R001A054_rgb.avi,20,54,1,1,17
S006C002P024R001A029_rgb.avi,24,29,2,1,6
S016C002P039R001A045_rgb.avi,39,45,2,1,16
S016C002P021R001A010_rgb.avi,21,10,2,1,16
S009C001P007R001A054_rgb.avi,7,54,1,1,9
S006C002P024R002A019_rgb.avi,24,19,2,2,6
S016C002P021R002A020_rgb.avi,21,20,2,2,16
S016C003P040R001A045_rgb.avi,40,45,3,1,16
S010C003P007R001A030_rgb.avi,7,30,3,1,10
S007C002P026R001A015_rgb.avi,26,15,2,1,7
S007C002P026R002A025_rgb.avi,26,25,2,2,7
S006C002P007R002A026_rgb.avi,7,26,2,2,6
S014C002P037R002A016_rgb.avi,37,16,2,2,14
S006C002P007R001A016_rgb.avi,7,16,2,1,6
S002C001P007R001A044_rgb.avi,7,44,1,1,2
S014C002P037R001A026_rgb.avi,37,26,2,1,14
S004C003P003R001A014_rgb.avi,3,14,3,1,4
S015C001P007R002A018_rgb.avi,7,18,1,2,15
S008C001P036R002A025_rgb.avi,36,25,1,2,8
S008C001P036R001A015_rgb.avi,36,15,1,1,8
S004C003P003R002A024_rgb.avi,3,24,3,2,4
S015C001P007R001A028_rgb.avi,7,28,1,1,15
S004C002P003R001A055_rgb.avi,3,55,2,1,4
S014C003P037R002A057_rgb.avi,37,57,3,2,14
S006C003P007R001A057_rgb.avi,7,57,3,1,6
S002C003P012R002A056_rgb.avi,12,56,3,2,2
S008C003P033R002A045_rgb.avi,33,45,3,2,8
S014C002P039R002A058_rgb.avi,39,58,2,2,14
S008C002P033R001A034_rgb.avi,33,34,2,1,8
S014C003P039R001A029_rgb.avi,39,29,3,1,14
S013C001P037R001A052_rgb.avi,37,52,1,1,13
S001C001P007R002A052_rgb.avi,7,52,1,2,1
S008C002P033R002A004_rgb.avi,33,4,2,2,8
S014C003P039R002A019_rgb.avi,39,19,3,2,14
S002C002P012R002A017_rgb.avi,12,17,2,2,2
S002C002P012R001A027_rgb.avi,12,27,2,1,2
S002C003P010R001A051_rgb.avi,10,51,3,1,2
S006C003P022R001A031_rgb.avi,22,31,3,1,6
S006C003P022R002A001_rgb.avi,22,1,3,2,6
S008C003P029R002A027_rgb.avi,29,27,3,2,8
S013C003P007R002A026_rgb.avi,7,26,3,2,13
S008C003P029R001A017_rgb.avi,29,17,3,1,8
S013C003P007R001A016_rgb.avi,7,16,3,1,13
S017C001P007R002A035_rgb.avi,7,35,1,2,17
S008C002P029R001A056_rgb.avi,29,56,2,1,8
S017C001P007R001A005_rgb.avi,7,5,1,1,17
S013C002P007R001A057_rgb.avi,7,57,2,1,13
S002C002P010R001A010_rgb.avi,10,10,2,1,2
S006C002P022R002A040_rgb.avi,22,40,2,2,6
S002C002P010R002A020_rgb.avi,10,20,2,2,2
S012C001P037R001A059_rgb.avi,37,59,1,1,12
S004C001P003R002A056_rgb.avi,3,56,1,2,4
S008C003P036R002A057_rgb.avi,36,57,3,2,8
S002C003P007R001A036_rgb.avi,7,36,3,1,2
S017C002P003R001A058_rgb.avi,3,58,2,1,17
S002C003P007R002A006_rgb.avi,7,6,3,2,2
S006C001P007R001A025_rgb.avi,7,25,1,1,6
S017C003P003R002A029_rgb.avi,3,29,3,2,17
S014C001P037R001A015_rgb.avi,37,15,1,1,14
S006C001P007R002A015_rgb.avi,7,15,1,2,6
S017C003P003R001A019_rgb.avi,3,19,3,1,17
S014C001P037R002A025_rgb.avi,37,25,1,2,14
S002C002P007R002A047_rgb.avi,7,47,2,2,2
S011C001P007R001A049_rgb.avi,7,49,1,1,11
S008C002P036R001A026_rgb.avi,36,26,2,1,8
S008C002P036R002A016_rgb.avi,36,16,2,2,8
S016C001P039R002A046_rgb.avi,39,46,1,2,16
S017C003P020R001A026_rgb.avi,20,26,3,1,17
S005C003P010R001A016_rgb.avi,10,16,3,1,5
S016C001P021R002A013_rgb.avi,21,13,1,2,16
S017C003P020R002A016_rgb.avi,20,16,3,2,17
S009C002P007R002A057_rgb.avi,7,57,2,2,9
S005C003P010R002A026_rgb.avi,10,26,3,2,5
S016C001P021R001A023_rgb.avi,21,23,1,1,16
S007C001P026R002A016_rgb.avi,26,16,1,2,7
S007C001P026R001A026_rgb.avi,26,26,1,1,7
S014C003P007R001A051_rgb.avi,7,51,3,1,14
S016C001P040R002A007_rgb.avi,40,7,1,2,16
S004C001P020R001A059_rgb.avi,20,59,1,1,4
S014C002P007R002A020_rgb.avi,7,20,2,2,14
S016C001P040R001A037_rgb.avi,40,37,1,1,16
S010C001P007R001A042_rgb.avi,7,42,1,1,10
S014C002P007R001A010_rgb.avi,7,10,2,1,14
S009C003P007R001A026_rgb.avi,7,26,3,1,9
S005C002P010R001A057_rgb.avi,10,57,2,1,5
S017C002P020R002A057_rgb.avi,20,57,2,2,17
S009C003P007R002A016_rgb.avi,7,16,3,2,9
S017C002P007R001A036_rgb.avi,7,36,2,1,17
S017C002P007R002A006_rgb.avi,7,6,2,2,17
S008C001P029R002A055_rgb.avi,29,55,1,2,8
S002C003P003R001A058_rgb.avi,3,58,3,1,2
S013C001P007R002A054_rgb.avi,7,54,1,2,13
S004C001P007R001A008_rgb.avi,7,8,1,1,4
S002C001P010R002A013_rgb.avi,10,13,1,2,2
S008C003P032R002A039_rgb.avi,32,39,3,2,8
S006C001P022R001A043_rgb.avi,22,43,1,1,6
S002C001P010R001A023_rgb.avi,10,23,1,1,2
S008C003P032R001A009_rgb.avi,32,9,3,1,8
S004C001P007R002A038_rgb.avi,7,38,1,2,4
S008C002P032R001A048_rgb.avi,32,48,2,1,8
S002C002P003R002A029_rgb.avi,3,29,2,2,2
S017C003P007R002A047_rgb.avi,7,47,3,2,17
S002C002P003R001A019_rgb.avi,3,19,2,1,2
S008C001P033R002A037_rgb.avi,33,37,1,2,8
S013C002P037R002A051_rgb.avi,37,51,2,2,13
S008C001P033R001A007_rgb.avi,33,7,1,1,8
S001C002P007R001A051_rgb.avi,7,51,2,1,1
S002C001P012R001A014_rgb.avi,12,14,1,1,2
S002C001P012R002A024_rgb.avi,12,24,1,2,2
S001C003P007R002A020_rgb.avi,7,20,3,2,1
S013C003P037R002A010_rgb.avi,37,10,3,2,13
S001C003P007R001A010_rgb.avi,7,10,3,1,1
S013C003P037R001A020_rgb.avi,37,20,3,1,13
S002C001P003R001A022_rgb.avi,3,22,1,1,2
S002C001P003R002A012_rgb.avi,3,12,1,2,2
S006C003P022R001A039_rgb.avi,22,39,3,1,6
S002C003P010R001A059_rgb.avi,10,59,3,1,2
S001C002P006R001A025_rgb.avi,6,25,2,1,1
S004C003P007R002A042_rgb.avi,7,42,3,2,4
S006C003P022R002A009_rgb.avi,22,9,3,2,6
S008C001P032R002A043_rgb.avi,32,43,1,2,8
S001C002P006R002A015_rgb.avi,6,15,2,2,1
S002C002P010R001A018_rgb.avi,10,18,2,1,2
S004C002P007R002A003_rgb.avi,7,3,2,2,4
S004C002P007R001A033_rgb.avi,7,33,2,1,4
S001C003P006R002A054_rgb.avi,6,54,3,2,1
S012C001P037R001A051_rgb.avi,37,51,1,1,12
S002C002P010R002A028_rgb.avi,10,28,2,2,2
S006C002P022R002A048_rgb.avi,22,48,2,2,6
S014C002P039R001A060_rgb.avi,39,60,2,1,14
S002C001P011R001A057_rgb.avi,11,57,1,1,2
S006C001P023R001A037_rgb.avi,23,37,1,1,6
S010C001P021R002A057_rgb.avi,21,57,1,2,10
S014C002P039R002A050_rgb.avi,39,50,2,2,14
S006C001P023R002A007_rgb.avi,23,7,1,2,6
S012C003P007R001A015_rgb.avi,7,15,3,1,12
S012C003P007R002A025_rgb.avi,7,25,3,2,12
S008C001P030R001A044_rgb.avi,30,44,1,1,8
S012C002P007R001A054_rgb.avi,7,54,2,1,12
S016C001P007R001A006_rgb.avi,7,6,1,1,16
S016C001P007R002A036_rgb.avi,7,36,1,2,16
S014C003P039R001A021_rgb.avi,39,21,3,1,14
S014C003P039R002A011_rgb.avi,39,11,3,2,14
S015C001P007R002A010_rgb.avi,7,10,1,2,15
S011C002P007R002A042_rgb.avi,7,42,2,2,11
S015C001P007R001A020_rgb.avi,7,20,1,1,15
S008C001P007R001A057_rgb.avi,7,57,1,1,8
S017C001P003R002A053_rgb.avi,3,53,1,2,17
S011C003P007R002A003_rgb.avi,7,3,3,2,11
S011C003P007R001A033_rgb.avi,7,33,3,1,11
S003C001P007R001A047_rgb.avi,7,47,1,1,3
S015C002P037R001A025_rgb.avi,37,25,2,1,15
S016C003P021R001A059_rgb.avi,21,59,3,1,16
S006C003P024R001A060_rgb.avi,24,60,3,1,6
S007C002P007R001A015_rgb.avi,7,15,2,1,7
S015C002P037R002A015_rgb.avi,37,15,2,2,15
S006C003P024R002A050_rgb.avi,24,50,3,2,6
S007C002P007R002A025_rgb.avi,7,25,2,2,7
S004C002P020R002A052_rgb.avi,20,52,2,2,4
S010C002P007R002A049_rgb.avi,7,49,2,2,10
S004C003P020R002A013_rgb.avi,20,13,3,2,4
S005C001P021R001A026_rgb.avi,21,26,1,1,5
S001C001P003R002A034_rgb.avi,3,34,1,2,1
S010C003P007R001A038_rgb.avi,7,38,3,1,10
S004C003P020R001A023_rgb.avi,20,23,3,1,4
S001C001P003R001A004_rgb.avi,3,4,1,1,1
S010C003P007R002A008_rgb.avi,7,8,3,2,10
S005C001P021R002A016_rgb.avi,21,16,1,2,5
S016C002P021R001A018_rgb.avi,21,18,2,1,16
S006C002P024R001A021_rgb.avi,24,21,2,1,6
S007C003P007R001A054_rgb.avi,7,54,3,1,7
S016C002P021R002A028_rgb.avi,21,28,2,2,16
S015C003P037R002A054_rgb.avi,37,54,3,2,15
S006C002P024R002A011_rgb.avi,24,11,2,2,6
S012C001P007R002A057_rgb.avi,7,57,1,2,12
S016C002P007R002A005_rgb.avi,7,5,2,2,16
S008C003P030R001A036_rgb.avi,30,36,3,1,8
S016C002P007R001A035_rgb.avi,7,35,2,1,16
S008C003P030R002A006_rgb.avi,30,6,3,2,8
S013C002P037R002A059_rgb.avi,37,59,2,2,13
S010C003P021R002A025_rgb.avi,21,25,3,2,10
S002C003P011R002A015_rgb.avi,11,15,3,2,2
S010C003P021R001A015_rgb.avi,21,15,3,1,10
S006C003P023R001A045_rgb.avi,23,45,3,1,6
S002C003P011R001A025_rgb.avi,11,25,3,1,2
S001C002P007R001A059_rgb.avi,7,59,2,1,1
S013C003P037R002A018_rgb.avi,37,18,3,2,13
S001C003P007R002A028_rgb.avi,7,28,3,2,1
S002C002P011R002A054_rgb.avi,11,54,2,2,2
S006C002P023R002A034_rgb.avi,23,34,2,2,6
S010C002P021R001A054_rgb.avi,21,54,2,1,10
S014C001P039R001A053_rgb.avi,39,53,1,1,14
S013C003P037R001A028_rgb.avi,37,28,3,1,13
S001C003P007R001A018_rgb.avi,7,18,3,1,1
S006C002P023R001A004_rgb.avi,23,4,2,1,6
S016C003P007R002A044_rgb.avi,7,44,3,2,16
S008C002P030R002A047_rgb.avi,30,47,2,2,8
S008C003P032R002A031_rgb.avi,32,31,3,2,8
S008C003P032R001A001_rgb.avi,32,1,3,1,8
S012C002P037R002A052_rgb.avi,37,52,2,2,12
S004C001P007R002A030_rgb.avi,7,30,1,2,4
S002C003P003R002A060_rgb.avi,3,60,3,2,2
S002C003P003R001A050_rgb.avi,3,50,3,1,2
S002C002P003R002A021_rgb.avi,3,21,2,2,2
S002C002P003R001A011_rgb.avi,3,11,2,1,2
S001C001P006R002A026_rgb.avi,6,26,1,2,1
S012C003P037R001A023_rgb.avi,37,23,3,1,12
S001C001P006R001A016_rgb.avi,6,16,1,1,1
S008C002P032R001A040_rgb.avi,32,40,2,1,8
S012C003P037R002A013_rgb.avi,37,13,3,2,12
S001C002P003R001A037_rgb.avi,3,37,2,1,1
S005C002P021R002A025_rgb.avi,21,25,2,2,5
S014C003P007R001A059_rgb.avi,7,59,3,1,14
S005C002P021R001A015_rgb.avi,21,15,2,1,5
S001C002P003R002A007_rgb.avi,3,7,2,2,1
S003C003P007R002A005_rgb.avi,7,5,3,2,3
S006C001P024R002A022_rgb.avi,24,22,1,2,6
S003C003P007R001A035_rgb.avi,7,35,3,1,3
S006C001P024R001A012_rgb.avi,24,12,1,1,6
S015C001P037R002A026_rgb.avi,37,26,1,2,15
S003C002P007R002A044_rgb.avi,7,44,2,2,3
S007C001P007R002A016_rgb.avi,7,16,1,2,7
S015C001P037R001A016_rgb.avi,37,16,1,1,15
S007C001P007R001A026_rgb.avi,7,26,1,1,7
S014C002P007R002A028_rgb.avi,7,28,2,2,14
S004C001P020R001A051_rgb.avi,20,51,1,1,4
S014C002P007R001A018_rgb.avi,7,18,2,1,14
S005C003P021R001A054_rgb.avi,21,54,3,1,5
S001C003P003R002A046_rgb.avi,3,46,3,2,1
S017C002P003R002A060_rgb.avi,3,60,2,2,17
S008C002P007R002A054_rgb.avi,7,54,2,2,8
S017C002P003R001A050_rgb.avi,3,50,2,1,17
S015C003P007R001A052_rgb.avi,7,52,3,1,15
S015C002P007R001A013_rgb.avi,7,13,2,1,15
S011C001P007R001A041_rgb.avi,7,41,1,1,11
S015C002P007R002A023_rgb.avi,7,23,2,2,15
S017C003P003R002A021_rgb.avi,3,21,3,2,17
S008C003P007R002A015_rgb.avi,7,15,3,2,8
S008C003P007R001A025_rgb.avi,7,25,3,1,8
S017C003P003R001A011_rgb.avi,3,11,3,1,17
S002C002P003R001A015_rgb.avi,3,15,2,1,2
S002C002P003R002A025_rgb.avi,3,25,2,2,2
S012C003P037R002A017_rgb.avi,37,17,3,2,12
S008C002P032R001A044_rgb.avi,32,44,2,1,8
S001C001P006R001A012_rgb.avi,6,12,1,1,1
S012C003P037R001A027_rgb.avi,37,27,3,1,12
S001C001P006R002A022_rgb.avi,6,22,1,2,1
S004C001P007R002A034_rgb.avi,7,34,1,2,4
S012C002P037R002A056_rgb.avi,37,56,2,2,12
S008C003P032R001A005_rgb.avi,32,5,3,1,8
S008C003P032R002A035_rgb.avi,32,35,3,2,8
S004C001P007R001A004_rgb.avi,7,4,1,1,4
S013C001P007R002A058_rgb.avi,7,58,1,2,13
S002C003P003R001A054_rgb.avi,3,54,3,1,2
S008C001P029R002A059_rgb.avi,29,59,1,2,8
S010C002P021R001A050_rgb.avi,21,50,2,1,10
S014C001P039R001A057_rgb.avi,39,57,1,1,14
S002C002P011R001A060_rgb.avi,11,60,2,1,2
S010C002P021R002A060_rgb.avi,21,60,2,2,10
S006C002P023R002A030_rgb.avi,23,30,2,2,6
S002C002P011R002A050_rgb.avi,11,50,2,2,2
S008C002P030R002A043_rgb.avi,30,43,2,2,8
S016C003P007R002A040_rgb.avi,7,40,3,2,16
S008C003P030R002A002_rgb.avi,30,2,3,2,8
S016C002P007R001A031_rgb.avi,7,31,2,1,16
S002C001P012R002A028_rgb.avi,12,28,1,2,2
S012C001P007R002A053_rgb.avi,7,53,1,2,12
S008C003P030R001A032_rgb.avi,30,32,3,1,8
S016C002P007R002A001_rgb.avi,7,1,2,2,16
S002C001P012R001A018_rgb.avi,12,18,1,1,2
S010C003P021R001A011_rgb.avi,21,11,3,1,10
S002C003P011R001A021_rgb.avi,11,21,3,1,2
S006C003P023R001A041_rgb.avi,23,41,3,1,6
S010C003P021R002A021_rgb.avi,21,21,3,2,10
S002C003P011R002A011_rgb.avi,11,11,3,2,2
S015C002P007R002A027_rgb.avi,7,27,2,2,15
S015C002P007R001A017_rgb.avi,7,17,2,1,15
S011C001P007R001A045_rgb.avi,7,45,1,1,11
S014C001P037R002A029_rgb.avi,37,29,1,2,14
S017C003P003R001A015_rgb.avi,3,15,3,1,17
S006C001P007R002A019_rgb.avi,7,19,1,2,6
S008C003P007R001A021_rgb.avi,7,21,3,1,8
S014C001P037R001A019_rgb.avi,37,19,1,1,14
S008C003P007R002A011_rgb.avi,7,11,3,2,8
S017C003P003R002A025_rgb.avi,3,25,3,2,17
S006C001P007R001A029_rgb.avi,7,29,1,1,6
S017C002P003R001A054_rgb.avi,3,54,2,1,17
S008C002P007R001A060_rgb.avi,7,60,2,1,8
S008C002P007R002A050_rgb.avi,7,50,2,2,8
S015C003P007R001A056_rgb.avi,7,56,3,1,15
S015C001P037R001A012_rgb.avi,37,12,1,1,15
S007C001P007R001A022_rgb.avi,7,22,1,1,7
S003C002P007R002A040_rgb.avi,7,40,2,2,3
S015C001P037R002A022_rgb.avi,37,22,1,2,15
S007C001P007R002A012_rgb.avi,7,12,1,2,7
S001C003P003R002A042_rgb.avi,3,42,3,2,1
S005C003P021R001A050_rgb.avi,21,50,3,1,5
S004C001P020R001A055_rgb.avi,20,55,1,1,4
S005C003P021R002A060_rgb.avi,21,60,3,2,5
S001C002P003R002A003_rgb.avi,3,3,2,2,1
S005C002P021R001A011_rgb.avi,21,11,2,1,5
S005C002P021R002A021_rgb.avi,21,21,2,2,5
S001C002P003R001A033_rgb.avi,3,33,2,1,1
S003C003P007R001A031_rgb.avi,7,31,3,1,3
S006C001P024R001A016_rgb.avi,24,16,1,1,6
S003C003P007R002A001_rgb.avi,7,1,3,2,3
S006C001P024R002A026_rgb.avi,24,26,1,2,6
S012C002P007R002A060_rgb.avi,7,60,2,2,12
S016C001P007R002A032_rgb.avi,7,32,1,2,16
S012C002P007R001A050_rgb.avi,7,50,2,1,12
S016C001P007R001A002_rgb.avi,7,2,1,1,16
S014C003P039R002A015_rgb.avi,39,15,3,2,14
S008C002P033R002A008_rgb.avi,33,8,2,2,8
S014C003P039R001A025_rgb.avi,39,25,3,1,14
S008C002P033R001A038_rgb.avi,33,38,2,1,8
S010C001P021R002A053_rgb.avi,21,53,1,2,10
S014C002P039R002A054_rgb.avi,39,54,2,2,14
S008C003P033R002A049_rgb.avi,33,49,3,2,8
S006C001P023R002A003_rgb.avi,23,3,1,2,6
S006C001P023R001A033_rgb.avi,23,33,1,1,6
S002C001P011R001A053_rgb.avi,11,53,1,1,2
S012C003P007R002A021_rgb.avi,7,21,3,2,12
S008C001P030R001A040_rgb.avi,30,40,1,1,8
S012C003P007R001A011_rgb.avi,7,11,3,1,12
S012C001P037R001A055_rgb.avi,37,55,1,1,12
S001C003P006R002A050_rgb.avi,6,50,3,2,1
S004C002P007R001A037_rgb.avi,7,37,2,1,4
S004C002P007R002A007_rgb.avi,7,7,2,2,4
S001C003P006R001A060_rgb.avi,6,60,3,1,1
S017C001P007R001A009_rgb.avi,7,9,1,1,17
S017C001P007R002A039_rgb.avi,7,39,1,2,17
S002C001P003R002A016_rgb.avi,3,16,1,2,2
S002C001P003R001A026_rgb.avi,3,26,1,1,2
S001C002P006R002A011_rgb.avi,6,11,2,2,1
S008C001P032R002A047_rgb.avi,32,47,1,2,8
S004C003P007R002A046_rgb.avi,7,46,3,2,4
S001C002P006R001A021_rgb.avi,6,21,2,1,1
S007C002P026R002A029_rgb.avi,26,29,2,2,7
S004C003P020R001A027_rgb.avi,20,27,3,1,4
S005C001P021R002A012_rgb.avi,21,12,1,2,5
S004C003P020R002A017_rgb.avi,20,17,3,2,4
S007C002P026R001A019_rgb.avi,26,19,2,1,7
S001C001P003R002A030_rgb.avi,3,30,1,2,1
S016C003P040R001A049_rgb.avi,40,49,3,1,16
S005C001P021R001A022_rgb.avi,21,22,1,1,5
S015C003P037R002A050_rgb.avi,37,50,3,2,15
