video_id,subject,action,camera,repetition,setup
S008C001P033R001A003_rgb.avi,33,3,1,1,8
S006C003P023R001A049_rgb.avi,23,49,3,1,6
S002C003P011R001A029_rgb.avi,11,29,3,1,2
S010C003P021R001A019_rgb.avi,21,19,3,1,10
S022C003P067R001A114_rgb.avi,67,114,3,1,22
S031C003P051R002A091_rgb.avi,51,91,3,2,31
S026C003P071R002A079_rgb.avi,71,79,3,2,26
S031C003P099R002A099_rgb.avi,99,99,3,2,31
S027C003P043R002A083_rgb.avi,43,83,3,2,27
S027C001P044R002A103_rgb.avi,44,103,1,2,27
S008C001P033R002A033_rgb.avi,33,33,1,2,8
S002C003P011R002A019_rgb.avi,11,19,3,2,2
S023C001P066R001A111_rgb.avi,66,111,1,1,23
S023C003P061R001A091_rgb.avi,61,91,3,1,23
S010C003P021R002A029_rgb.avi,21,29,3,2,10
S013C002P037R002A055_rgb.avi,37,55,2,2,13
S002C001P012R002A020_rgb.avi,12,20,1,2,2
S028C002P073R002A085_rgb.avi,73,85,2,2,28
S016C002P007R001A039_rgb.avi,7,39,2,1,16
S026C001P072R001A070_rgb.avi,72,70,1,1,26
S032C002P067R002A069_rgb.avi,67,69,2,2,32
S023C001P062R002A098_rgb.avi,62,98,1,2,23
S023C003P065R002A118_rgb.avi,65,118,3,2,23
S002C001P012R001A010_rgb.avi,12,10,1,1,2
S016C002P007R002A009_rgb.avi,7,9,2,2,16
S029C002P075R002A100_rgb.avi,75,100,2,2,29
S029C003P048R001A095_rgb.avi,48,95,3,1,29
S028C001P041R001A087_rgb.avi,41,87,1,1,28
S018C002P043R001A116_rgb.avi,43,116,2,1,18
S025C002P068R001A120_rgb.avi,68,120,2,1,25
S029C003P067R001A104_rgb.avi,67,104,3,1,29
S030C002P041R002A099_rgb.avi,41,99,2,2,30
S031C001P041R001A061_rgb.avi,41,61,1,1,31
S030C003P048R001A073_rgb.avi,48,73,3,1,30
S025C002P068R002A110_rgb.avi,68,110,2,2,25
S032C003P041R001A112_rgb.avi,41,112,3,1,32
S020C002P044R001A090_rgb.avi,44,90,2,1,20
S017C003P007R002A043_rgb.avi,7,43,3,2,17
S031C003P042R002A068_rgb.avi,42,68,3,2,31
S032C002P044R001A066_rgb.avi,44,66,2,1,32
S024C001P064R002A076_rgb.avi,64,76,1,2,24
S031C002P043R001A095_rgb.avi,43,95,2,1,31
S032C001P105R002A074_rgb.avi,105,74,1,2,32
S025C003P065R002A073_rgb.avi,65,73,3,2,25
S008C001P029R002A051_rgb.avi,29,51,1,2,8
S022C001P062R002A093_rgb.avi,62,93,1,2,22
S022C003P065R002A113_rgb.avi,65,113,3,2,22
S017C002P007R002A002_rgb.avi,7,2,2,2,17
S029C003P006R001A110_rgb.avi,6,110,3,1,29
S019C003P051R002A119_rgb.avi,51,119,3,2,19
S013C001P007R002A050_rgb.avi,7,50,1,2,13
S028C002P041R002A074_rgb.avi,41,74,2,2,28
S028C001P087R001A116_rgb.avi,87,116,1,1,28
S028C001P073R001A076_rgb.avi,73,76,1,1,28
S017C002P007R001A032_rgb.avi,7,32,2,1,17
S027C001P006R001A118_rgb.avi,6,118,1,1,27
S013C001P007R001A060_rgb.avi,7,60,1,1,13
S023C003P063R002A096_rgb.avi,63,96,3,2,23
S023C001P064R002A116_rgb.avi,64,116,1,2,23
S026C002P072R002A083_rgb.avi,72,83,2,2,26
S029C003P006R002A120_rgb.avi,6,120,3,2,29
S027C003P041R001A084_rgb.avi,41,84,3,1,27
S026C001P044R002A108_rgb.avi,44,108,1,2,26
S027C003P079R002A065_rgb.avi,79,65,3,2,27
S023C001P068R001A088_rgb.avi,68,88,1,1,23
S002C001P010R001A027_rgb.avi,10,27,1,1,2
S006C001P022R001A047_rgb.avi,22,47,1,1,6
S028C001P043R002A080_rgb.avi,43,80,1,2,28
S029C002P043R001A078_rgb.avi,43,78,2,1,29
S030C003P011R002A086_rgb.avi,11,86,3,2,30
S002C001P010R002A017_rgb.avi,10,17,1,2,2
S030C001P096R002A105_rgb.avi,96,105,1,2,30
S032C002P043R002A073_rgb.avi,43,73,2,2,32
S024C001P063R001A063_rgb.avi,63,63,1,1,24
S020C001P041R002A071_rgb.avi,41,71,1,2,20
S032C001P102R001A061_rgb.avi,102,61,1,1,32
S030C001P044R001A078_rgb.avi,44,78,1,1,30
S031C002P044R002A080_rgb.avi,44,80,2,2,31
S019C001P048R002A065_rgb.avi,48,65,1,2,19
S018C003P041R002A077_rgb.avi,41,77,3,2,18
S004C002P003R001A051_rgb.avi,3,51,2,1,4
S029C001P067R002A091_rgb.avi,67,91,1,2,29
S018C002P044R002A103_rgb.avi,44,103,2,2,18
S006C003P007R001A053_rgb.avi,7,53,3,1,6
S031C001P006R002A068_rgb.avi,6,68,1,2,31
S020C002P043R002A085_rgb.avi,43,85,2,2,20
S024C002P061R001A097_rgb.avi,61,97,2,1,24
S032C001P041R002A087_rgb.avi,41,87,1,2,32
S019C002P042R002A086_rgb.avi,42,86,2,2,19
S014C003P037R002A053_rgb.avi,37,53,3,2,14
S026C001P077R001A062_rgb.avi,77,62,1,1,26
S021C002P060R001A081_rgb.avi,60,81,2,1,21
S006C002P007R001A012_rgb.avi,7,12,2,1,6
S014C002P037R001A022_rgb.avi,37,22,2,1,14
S002C001P007R001A040_rgb.avi,7,40,1,1,2
S006C002P007R002A022_rgb.avi,7,22,2,2,6
S028C003P043R001A115_rgb.avi,43,115,3,1,28
S022C002P067R001A072_rgb.avi,67,72,2,1,22
S030C003P096R001A090_rgb.avi,96,90,3,1,30
S030C001P011R001A113_rgb.avi,11,113,1,1,30
S014C002P037R002A012_rgb.avi,37,12,2,2,14
S030C002P067R001A084_rgb.avi,67,84,2,1,30
S022C003P062R001A106_rgb.avi,62,106,3,1,22
S022C001P065R001A086_rgb.avi,65,86,1,1,22
S004C003P003R002A020_rgb.avi,3,20,3,2,4
S029C003P041R002A119_rgb.avi,41,119,3,2,29
S029C001P006R002A085_rgb.avi,6,85,1,2,29
S008C001P036R001A011_rgb.avi,36,11,1,1,8
S029C003P075R002A066_rgb.avi,75,66,3,2,29
S028C003P087R002A083_rgb.avi,87,83,3,2,28
S027C001P041R002A111_rgb.avi,41,111,1,2,27
S008C001P036R002A021_rgb.avi,36,21,1,2,8
S023C001P063R001A103_rgb.avi,63,103,1,1,23
S023C003P064R001A083_rgb.avi,64,83,3,1,23
S004C003P003R001A010_rgb.avi,3,10,3,1,4
S026C002P075R001A096_rgb.avi,75,96,2,1,26
S020C001P043R001A076_rgb.avi,43,76,1,1,20
S032C002P041R001A074_rgb.avi,41,74,2,1,32
S024C001P061R002A064_rgb.avi,61,64,1,2,24
S009C001P007R001A050_rgb.avi,7,50,1,1,9
S025C003P068R002A076_rgb.avi,68,76,3,2,25
S015C003P037R002A058_rgb.avi,37,58,3,2,15
S016C002P021R002A024_rgb.avi,21,24,2,2,16
S019C001P042R001A075_rgb.avi,42,75,1,1,19
S016C002P039R001A041_rgb.avi,39,41,2,1,16
S009C001P007R002A060_rgb.avi,7,60,1,2,9
S029C002P067R001A062_rgb.avi,67,62,2,1,29
S018C003P043R001A070_rgb.avi,43,70,3,1,18
S007C003P007R001A058_rgb.avi,7,58,3,1,7
S030C002P048R001A115_rgb.avi,48,115,2,1,30
S016C002P021R001A014_rgb.avi,21,14,2,1,16
S030C003P075R002A080_rgb.avi,75,80,3,2,30
S024C002P067R001A119_rgb.avi,67,119,2,1,24
S032C002P102R002A092_rgb.avi,102,92,2,2,32
S025C002P065R002A115_rgb.avi,65,115,2,2,25
S010C003P007R002A004_rgb.avi,7,4,3,2,10
S031C001P044R001A073_rgb.avi,44,73,1,1,31
S001C001P003R001A008_rgb.avi,3,8,1,1,1
S019C002P048R001A096_rgb.avi,48,96,2,1,19
S007C002P026R002A021_rgb.avi,26,21,2,2,7
S010C003P007R001A034_rgb.avi,7,34,3,1,10
S001C001P003R002A038_rgb.avi,3,38,1,2,1
S016C003P040R001A041_rgb.avi,40,41,3,1,16
S024C002P063R002A090_rgb.avi,63,90,2,2,24
S032C003P044R001A100_rgb.avi,44,100,3,1,32
S032C001P043R001A080_rgb.avi,43,80,1,1,32
S030C001P076R001A089_rgb.avi,76,89,1,1,30
S020C002P041R001A082_rgb.avi,41,82,2,1,20
S007C002P026R001A011_rgb.avi,26,11,2,1,7
S016C002P040R002A030_rgb.avi,40,30,2,2,16
S010C002P007R002A045_rgb.avi,7,45,2,2,10
S007C003P026R002A060_rgb.avi,26,60,3,2,7
S022C001P063R001A108_rgb.avi,63,108,1,1,22
S022C003P064R001A088_rgb.avi,64,88,3,1,22
S026C001P075R002A065_rgb.avi,75,65,1,2,26
S014C001P007R002A017_rgb.avi,7,17,1,2,14
S030C001P067R002A077_rgb.avi,67,77,1,2,30
S022C002P065R002A075_rgb.avi,65,75,2,2,22
S014C001P007R001A027_rgb.avi,7,27,1,1,14
S029C001P048R002A100_rgb.avi,48,100,1,2,29
S028C003P041R002A112_rgb.avi,41,112,3,2,28
S007C003P026R001A050_rgb.avi,26,50,3,1,7
S029C002P006R001A076_rgb.avi,6,76,2,1,29
S007C002P007R002A029_rgb.avi,7,29,2,2,7
S017C001P020R001A050_rgb.avi,20,50,1,1,17
S016C003P039R002A030_rgb.avi,39,30,3,2,16
S023C002P067R001A079_rgb.avi,67,79,2,1,23
S022C001P067R002A081_rgb.avi,67,81,1,2,22
S031C001P051R001A104_rgb.avi,51,104,1,1,31
S005C001P010R001A060_rgb.avi,10,60,1,1,5
S015C002P037R002A019_rgb.avi,37,19,2,2,15
S026C002P077R002A091_rgb.avi,77,91,2,2,26
S027C002P079R002A103_rgb.avi,79,103,2,2,27
S023C003P066R002A084_rgb.avi,66,84,3,2,23
S023C001P061R002A104_rgb.avi,61,104,1,2,23
S007C002P007R001A019_rgb.avi,7,19,2,1,7
S017C001P020R002A060_rgb.avi,20,60,1,2,17
S027C001P043R001A116_rgb.avi,43,116,1,1,27
S027C003P044R001A096_rgb.avi,44,96,3,1,27
S021C001P060R002A072_rgb.avi,60,72,1,2,21
S016C003P021R001A055_rgb.avi,21,55,3,1,16
S005C001P010R002A050_rgb.avi,10,50,1,2,5
S015C002P037R001A029_rgb.avi,37,29,2,1,15
S017C001P007R001A001_rgb.avi,7,1,1,1,17
S030C003P067R001A112_rgb.avi,67,112,3,1,30
S008C002P029R001A052_rgb.avi,29,52,2,1,8
S022C002P062R001A090_rgb.avi,62,90,2,1,22
S023C001P062R002A068_rgb.avi,62,68,1,2,23
S013C002P007R001A053_rgb.avi,7,53,2,1,13
S028C001P041R001A077_rgb.avi,41,77,1,1,28
S029C003P048R001A065_rgb.avi,48,65,3,1,29
S028C002P087R002A115_rgb.avi,87,115,2,2,28
S028C002P073R002A075_rgb.avi,73,75,2,2,28
S017C001P007R002A031_rgb.avi,7,31,1,2,17
S032C002P067R002A099_rgb.avi,67,99,2,2,32
S023C002P064R001A115_rgb.avi,64,115,2,1,23
S026C003P075R001A100_rgb.avi,75,100,3,1,26
S026C001P072R001A080_rgb.avi,72,80,1,1,26
S023C003P061R001A061_rgb.avi,61,61,3,1,23
S022C002P066R002A119_rgb.avi,66,119,2,2,22
S021C003P060R001A117_rgb.avi,60,117,3,1,21
S027C003P043R002A073_rgb.avi,43,73,3,2,27
S031C003P099R002A069_rgb.avi,99,69,3,2,31
S002C002P010R002A024_rgb.avi,10,24,2,2,2
S006C002P022R002A044_rgb.avi,22,44,2,2,6
S001C003P006R002A058_rgb.avi,6,58,3,2,1
S028C002P043R001A083_rgb.avi,43,83,2,1,28
S026C003P071R002A089_rgb.avi,71,89,3,2,26
S026C001P076R002A109_rgb.avi,76,109,1,2,26
S031C003P051R002A061_rgb.avi,51,61,3,2,31
S002C002P010R001A014_rgb.avi,10,14,2,1,2
S030C002P096R001A106_rgb.avi,96,106,2,1,30
S018C003P044R002A095_rgb.avi,44,95,3,2,18
S018C001P043R002A115_rgb.avi,43,115,1,2,18
S001C002P006R002A019_rgb.avi,6,19,2,2,1
S031C002P041R002A062_rgb.avi,41,62,2,2,31
S019C003P042R001A120_rgb.avi,42,120,3,1,19
S006C003P022R002A005_rgb.avi,22,5,3,2,6
S020C001P044R002A093_rgb.avi,44,93,1,2,20
S020C003P043R002A113_rgb.avi,43,113,3,2,20
S025C002P066R002A079_rgb.avi,66,79,2,2,25
S025C001P068R001A113_rgb.avi,68,113,1,1,25
S024C003P061R001A101_rgb.avi,61,101,3,1,24
S001C002P006R001A029_rgb.avi,6,29,2,1,1
S019C003P042R002A110_rgb.avi,42,110,3,2,19
S006C003P022R001A035_rgb.avi,22,35,3,1,6
S002C003P010R001A055_rgb.avi,10,55,3,1,2
S008C003P029R001A013_rgb.avi,29,13,3,1,8
S013C003P007R001A012_rgb.avi,7,12,3,1,13
S032C001P044R002A065_rgb.avi,44,65,1,2,32
S024C002P064R001A075_rgb.avi,64,75,2,1,24
S027C001P011R002A098_rgb.avi,11,98,1,2,27
S032C002P105R001A077_rgb.avi,105,77,2,1,32
S024C001P062R002A108_rgb.avi,62,108,1,2,24
S008C003P029R002A023_rgb.avi,29,23,3,2,8
S031C001P043R002A096_rgb.avi,43,96,1,2,31
S031C003P044R002A116_rgb.avi,44,116,3,2,31
S019C001P041R001A119_rgb.avi,41,119,1,1,19
S013C003P007R002A022_rgb.avi,7,22,3,2,13
S001C001P007R002A056_rgb.avi,7,56,1,2,1
S029C002P043R001A088_rgb.avi,43,88,2,1,29
S028C001P043R002A070_rgb.avi,43,70,1,2,28
S030C003P011R002A076_rgb.avi,11,76,3,2,30
S023C001P068R001A078_rgb.avi,68,78,1,1,23
S026C003P077R002A107_rgb.avi,77,107,3,2,26
S027C003P079R002A095_rgb.avi,79,95,3,2,27
S023C002P066R002A112_rgb.avi,66,112,2,2,23
S027C002P044R001A100_rgb.avi,44,100,2,1,27
S008C002P033R001A030_rgb.avi,33,30,2,1,8
S013C001P037R001A056_rgb.avi,37,56,1,1,13
S002C002P012R001A023_rgb.avi,12,23,2,1,2
S028C001P073R001A086_rgb.avi,73,86,1,1,28
S027C003P041R001A074_rgb.avi,41,74,3,1,27
S026C002P072R002A073_rgb.avi,72,73,2,2,26
S023C003P063R002A066_rgb.avi,63,66,3,2,23
S002C002P012R002A013_rgb.avi,12,13,2,2,2
S031C003P067R001A119_rgb.avi,67,119,3,1,31
S022C001P062R002A063_rgb.avi,62,63,1,2,22
S028C002P041R002A084_rgb.avi,41,84,2,2,28
S012C002P007R001A058_rgb.avi,7,58,2,1,12
S029C001P075R001A103_rgb.avi,75,103,1,1,29
S025C003P065R002A083_rgb.avi,65,83,3,2,25
S032C003P102R002A104_rgb.avi,102,104,3,2,32
S032C001P105R002A084_rgb.avi,105,84,1,2,32
S008C001P030R001A048_rgb.avi,30,48,1,1,8
S031C002P043R001A065_rgb.avi,43,65,2,1,31
S018C001P041R001A112_rgb.avi,41,112,1,1,18
S019C003P048R001A100_rgb.avi,48,100,3,1,19
S012C003P007R002A029_rgb.avi,7,29,3,2,12
S002C003P012R002A052_rgb.avi,12,52,3,2,2
S012C003P007R001A019_rgb.avi,7,19,3,1,12
S024C001P064R002A086_rgb.avi,64,86,1,2,24
S024C003P063R002A106_rgb.avi,63,106,3,2,24
S032C002P044R001A096_rgb.avi,44,96,2,1,32
S020C003P041R001A114_rgb.avi,41,114,3,1,20
S031C003P042R002A098_rgb.avi,42,98,3,2,31
S008C003P033R002A041_rgb.avi,33,41,3,2,8
S030C003P048R001A083_rgb.avi,48,83,3,1,30
S031C001P041R001A091_rgb.avi,41,91,1,1,31
S030C002P041R002A069_rgb.avi,41,69,2,2,30
S030C002P075R002A116_rgb.avi,75,116,2,2,30
S016C002P040R001A004_rgb.avi,40,4,2,1,16
S022C002P065R002A071_rgb.avi,65,71,2,2,22
S023C003P062R001A109_rgb.avi,62,109,3,1,23
S023C001P065R001A089_rgb.avi,65,89,1,1,23
S030C001P067R002A073_rgb.avi,67,73,1,2,30
S029C002P006R001A072_rgb.avi,6,72,2,1,29
S007C003P026R001A054_rgb.avi,26,54,3,1,7
S028C003P041R002A116_rgb.avi,41,116,3,2,28
S029C001P048R002A104_rgb.avi,48,104,1,2,29
S014C001P007R001A023_rgb.avi,7,23,1,1,14
S010C002P007R002A041_rgb.avi,7,41,2,2,10
S016C002P040R002A034_rgb.avi,40,34,2,2,16
S014C001P007R002A013_rgb.avi,7,13,1,2,14
S026C001P075R002A061_rgb.avi,75,61,1,2,26
S021C001P060R002A076_rgb.avi,60,76,1,2,21
S027C001P043R001A112_rgb.avi,43,112,1,1,27
S027C003P044R001A092_rgb.avi,44,92,3,1,27
S031C001P099R001A108_rgb.avi,99,108,1,1,31
S027C002P079R002A107_rgb.avi,79,107,2,2,27
S023C003P066R002A080_rgb.avi,66,80,3,2,23
S023C001P061R002A100_rgb.avi,61,100,1,2,23
S026C002P077R002A095_rgb.avi,77,95,2,2,26
S016C003P039R001A004_rgb.avi,39,4,3,1,16
S005C001P010R002A054_rgb.avi,10,54,1,2,5
S016C003P021R001A051_rgb.avi,21,51,3,1,16
S016C003P039R002A034_rgb.avi,39,34,3,2,16
S006C003P024R002A058_rgb.avi,24,58,3,2,6
S017C001P020R001A054_rgb.avi,20,54,1,1,17
S026C003P076R001A068_rgb.avi,76,68,3,1,26
S031C001P051R001A100_rgb.avi,51,100,1,1,31
S022C001P067R002A085_rgb.avi,67,85,1,2,22
S018C003P043R001A074_rgb.avi,43,74,3,1,18
S006C002P024R001A029_rgb.avi,24,29,2,1,6
S029C002P067R001A066_rgb.avi,67,66,2,1,29
S016C002P039R001A045_rgb.avi,39,45,2,1,16
S030C003P075R002A084_rgb.avi,75,84,3,2,30
S016C002P021R001A010_rgb.avi,21,10,2,1,16
S030C002P048R001A111_rgb.avi,48,111,2,1,30
S025C003P068R002A072_rgb.avi,68,72,3,2,25
S009C001P007R001A054_rgb.avi,7,54,1,1,9
S032C002P041R001A070_rgb.avi,41,70,2,1,32
S020C001P043R001A072_rgb.avi,43,72,1,1,20
S006C002P024R002A019_rgb.avi,24,19,2,2,6
S018C002P042R002A089_rgb.avi,42,89,2,2,18
S019C001P042R001A071_rgb.avi,42,71,1,1,19
S016C002P021R002A020_rgb.avi,21,20,2,2,16
S016C003P040R001A045_rgb.avi,40,45,3,1,16
S010C003P007R001A030_rgb.avi,7,30,3,1,10
S007C002P026R001A015_rgb.avi,26,15,2,1,7
S020C002P041R001A086_rgb.avi,41,86,2,1,20
S032C003P044R001A104_rgb.avi,44,104,3,1,32
S032C001P043R001A084_rgb.avi,43,84,1,1,32
S024C002P063R002A094_rgb.avi,63,94,2,2,24
S031C001P044R001A077_rgb.avi,44,77,1,1,31
S032C002P102R002A096_rgb.avi,102,96,2,2,32
S024C003P062R001A069_rgb.avi,62,69,3,1,24
S025C002P065R002A111_rgb.avi,65,111,2,2,25
S019C003P041R002A078_rgb.avi,41,78,3,2,19
S019C002P048R001A092_rgb.avi,48,92,2,1,19
S007C002P026R002A025_rgb.avi,26,25,2,2,7
S029C002P044R002A069_rgb.avi,44,69,2,2,29
S028C003P043R001A111_rgb.avi,43,111,3,1,28
S006C002P007R002A026_rgb.avi,7,26,2,2,6
S030C003P096R001A094_rgb.avi,96,94,3,1,30
S014C002P037R002A016_rgb.avi,37,16,2,2,14
S030C001P011R001A117_rgb.avi,11,117,1,1,30
S022C002P067R001A076_rgb.avi,67,76,2,1,22
S006C002P007R001A016_rgb.avi,7,16,2,1,6
S021C002P060R001A085_rgb.avi,60,85,2,1,21
S026C003P044R001A099_rgb.avi,44,99,3,1,26
S023C003P068R002A119_rgb.avi,68,119,3,2,23
S026C001P077R001A066_rgb.avi,77,66,1,1,26
S002C001P007R001A044_rgb.avi,7,44,1,1,2
S014C002P037R001A026_rgb.avi,37,26,2,1,14
S028C003P087R002A087_rgb.avi,87,87,3,2,28
S026C002P075R001A092_rgb.avi,75,92,2,1,26
S004C003P003R001A014_rgb.avi,3,14,3,1,4
