video_id,subject,action,camera,repetition,setup
S011C002P028R001A038_rgb.avi,28,38,2,1,11
S005C002P017R002A046_rgb.avi,17,46,2,2,5
S009C003P008R001A010_rgb.avi,8,10,3,1,9
S008C001P001R001A002_rgb.avi,1,2,1,1,8
S013C001P027R002A024_rgb.avi,27,24,1,2,13
S017C001P015R002A044_rgb.avi,15,44,1,2,17
S012C001P025R001A028_rgb.avi,25,28,1,1,12
S014C002P008R001A026_rgb.avi,8,26,2,1,14
S011C003P019R001A033_rgb.avi,19,33,3,1,11
S010C001P018R002A006_rgb.avi,18,6,1,2,10
S012C001P025R002A018_rgb.avi,25,18,1,2,12
S014C002P008R002A016_rgb.avi,8,16,2,2,14
S011C003P019R002A003_rgb.avi,19,3,3,2,11
S010C001P018R001A036_rgb.avi,18,36,1,1,10
S010C001P008R002A044_rgb.avi,8,44,1,2,10
S011C003P001R002A056_rgb.avi,1,56,3,2,11
S011C002P001R001A027_rgb.avi,1,27,2,1,11
S015C001P019R001A020_rgb.avi,19,20,1,1,15
S014C003P008R002A057_rgb.avi,8,57,3,2,14
S011C002P019R002A042_rgb.avi,19,42,2,2,11
S011C002P001R002A017_rgb.avi,1,17,2,2,11
S015C001P019R002A010_rgb.avi,19,10,1,2,15
S005C003P017R001A037_rgb.avi,17,37,3,1,5
S011C003P028R002A049_rgb.avi,28,49,3,2,11
S010C002P013R001A059_rgb.avi,13,59,2,1,10
S003C003P018R001A049_rgb.avi,18,49,3,1,3
S013C003P015R002A057_rgb.avi,15,57,3,2,13
S005C003P017R002A007_rgb.avi,17,7,3,2,5
S009C002P008R001A051_rgb.avi,8,51,2,1,9
S010C002P017R002A003_rgb.avi,17,3,2,2,10
S014C001P017R002A051_rgb.avi,17,51,1,2,14
S010C001P025R002A031_rgb.avi,25,31,1,2,10
S006C002P015R002A053_rgb.avi,15,53,2,2,6
S015C003P016R002A054_rgb.avi,16,54,3,2,15
S010C002P017R001A033_rgb.avi,17,33,2,1,10
S014C002P025R001A053_rgb.avi,25,53,2,1,14
S010C001P025R001A001_rgb.avi,25,1,1,1,10
S008C001P034R001A022_rgb.avi,34,22,1,1,8
S013C002P028R001A011_rgb.avi,28,11,2,1,13
S001C002P008R002A053_rgb.avi,8,53,2,2,1
S013C002P028R002A021_rgb.avi,28,21,2,2,13
S008C001P034R002A012_rgb.avi,34,12,1,2,8
S005C001P018R002A043_rgb.avi,18,43,1,2,5
S009C003P025R002A055_rgb.avi,25,55,3,2,9
S009C001P017R001A016_rgb.avi,17,16,1,1,9
S013C003P028R001A050_rgb.avi,28,50,3,1,13
S009C002P025R001A024_rgb.avi,25,24,2,1,9
S001C003P008R002A012_rgb.avi,8,12,3,2,1
S013C003P028R002A060_rgb.avi,28,60,3,2,13
S009C001P017R002A026_rgb.avi,17,26,1,2,9
S001C003P008R001A022_rgb.avi,8,22,3,1,1
S009C002P025R002A014_rgb.avi,25,14,2,2,9
S014C003P025R002A022_rgb.avi,25,22,3,2,14
S010C003P017R002A042_rgb.avi,17,42,3,2,10
S015C002P016R001A025_rgb.avi,16,25,2,1,15
S006C003P015R002A012_rgb.avi,15,12,3,2,6
S015C002P016R002A015_rgb.avi,16,15,2,2,15
S014C003P025R001A012_rgb.avi,25,12,3,1,14
S011C001P016R002A047_rgb.avi,16,47,1,2,11
S006C003P015R001A022_rgb.avi,15,22,3,1,6
S006C002P017R001A054_rgb.avi,17,54,2,1,6
S014C001P015R001A056_rgb.avi,15,56,1,1,14
S003C003P016R002A033_rgb.avi,16,33,3,2,3
S009C002P016R001A059_rgb.avi,16,59,2,1,9
S010C002P015R001A004_rgb.avi,15,4,2,1,10
S003C003P016R001A003_rgb.avi,16,3,3,1,3
S014C002P027R002A054_rgb.avi,27,54,2,2,14
S010C002P015R002A034_rgb.avi,15,34,2,2,10
S013C001P018R002A024_rgb.avi,18,24,1,2,13
S015C002P025R001A058_rgb.avi,25,58,2,1,15
S011C002P017R001A038_rgb.avi,17,38,2,1,11
S013C001P008R001A056_rgb.avi,8,56,1,1,13
S012C003P019R001A011_rgb.avi,19,11,3,1,12
S017C002P008R001A004_rgb.avi,8,4,2,1,17
S011C002P017R002A008_rgb.avi,17,8,2,2,11
S013C001P018R001A014_rgb.avi,18,14,1,1,13
S012C003P019R002A021_rgb.avi,19,21,3,2,12
S001C002P002R001A043_rgb.avi,2,43,2,1,1
S017C002P008R002A034_rgb.avi,8,34,2,2,17
S007C002P015R002A058_rgb.avi,15,58,2,2,7
S016C001P019R001A002_rgb.avi,19,2,1,1,16
S015C003P025R001A019_rgb.avi,25,19,3,1,15
S007C003P015R001A029_rgb.avi,15,29,3,1,7
S009C001P015R002A011_rgb.avi,15,11,1,2,9
S012C002P019R001A050_rgb.avi,19,50,2,1,12
S017C003P008R001A045_rgb.avi,8,45,3,1,17
S001C003P002R002A032_rgb.avi,2,32,3,2,1
S016C001P019R002A032_rgb.avi,19,32,1,2,16
S011C003P017R002A049_rgb.avi,17,49,3,2,11
S015C003P025R002A029_rgb.avi,25,29,3,2,15
S009C001P015R001A021_rgb.avi,15,21,1,1,9
S012C002P019R002A060_rgb.avi,19,60,2,2,12
S001C003P002R001A002_rgb.avi,2,2,3,1,1
S007C003P015R002A019_rgb.avi,15,19,3,2,7
S006C003P017R001A015_rgb.avi,17,15,3,1,6
S009C003P016R001A018_rgb.avi,16,18,3,1,9
S010C003P015R001A045_rgb.avi,15,45,3,1,10
S014C003P027R001A025_rgb.avi,27,25,3,1,14
S007C001P016R002A020_rgb.avi,16,20,1,2,7
S003C002P016R001A042_rgb.avi,16,42,2,1,3
S006C003P017R002A025_rgb.avi,17,25,3,2,6
S014C003P027R002A015_rgb.avi,27,15,3,2,14
S007C001P016R001A010_rgb.avi,16,10,1,1,7
S009C003P016R002A028_rgb.avi,16,28,3,2,9
S011C002P019R002A046_rgb.avi,19,46,2,2,11
S014C003P008R002A053_rgb.avi,8,53,3,2,14
S011C002P001R002A013_rgb.avi,1,13,2,2,11
S015C001P019R002A014_rgb.avi,19,14,1,2,15
S017C002P016R001A008_rgb.avi,16,8,2,1,17
S017C002P016R002A038_rgb.avi,16,38,2,2,17
S005C001P004R001A048_rgb.avi,4,48,1,1,5
S011C002P001R001A023_rgb.avi,1,23,2,1,11
S015C001P019R001A024_rgb.avi,19,24,1,1,15
S013C003P015R002A053_rgb.avi,15,53,3,2,13
S009C002P008R001A055_rgb.avi,8,55,2,1,9
S005C003P017R002A003_rgb.avi,17,3,3,2,5
S005C003P017R001A033_rgb.avi,17,33,3,1,5
S008C001P019R001A053_rgb.avi,19,53,1,1,8
S013C002P015R002A012_rgb.avi,15,12,2,2,13
S017C001P015R002A040_rgb.avi,15,40,1,2,17
S013C001P027R002A020_rgb.avi,27,20,1,2,13
S008C001P001R001A006_rgb.avi,1,6,1,1,8
S009C003P008R001A014_rgb.avi,8,14,3,1,9
S005C002P017R002A042_rgb.avi,17,42,2,2,5
S013C002P015R001A022_rgb.avi,15,22,2,1,13
S013C001P027R001A010_rgb.avi,27,10,1,1,13
S008C001P001R002A036_rgb.avi,1,36,1,2,8
S009C003P008R002A024_rgb.avi,8,24,3,2,9
S011C003P019R002A007_rgb.avi,19,7,3,2,11
S014C002P008R002A012_rgb.avi,8,12,2,2,14
S011C003P001R002A052_rgb.avi,1,52,3,2,11
S010C001P008R002A040_rgb.avi,8,40,1,2,10
S010C001P018R001A032_rgb.avi,18,32,1,1,10
S017C003P016R001A049_rgb.avi,16,49,3,1,17
S011C003P019R001A037_rgb.avi,19,37,3,1,11
S014C002P008R001A022_rgb.avi,8,22,2,1,14
S010C001P018R002A002_rgb.avi,18,2,1,2,10
S002C003P008R001A004_rgb.avi,8,4,3,1,2
S003C001P001R001A016_rgb.avi,1,16,1,1,3
S007C002P019R001A011_rgb.avi,19,11,2,1,7
S003C001P019R001A043_rgb.avi,19,43,1,1,3
S007C002P001R001A044_rgb.avi,1,44,2,1,7
S012C003P015R002A058_rgb.avi,15,58,3,2,12
S002C003P008R002A034_rgb.avi,8,34,3,2,2
S003C001P001R002A026_rgb.avi,1,26,1,2,3
S007C002P019R002A021_rgb.avi,19,21,2,2,7
S005C003P015R001A004_rgb.avi,15,4,3,1,5
S002C001P013R002A058_rgb.avi,13,58,1,2,2
S013C003P017R001A054_rgb.avi,17,54,3,1,13
S015C003P008R002A058_rgb.avi,8,58,3,2,15
S012C001P016R001A051_rgb.avi,16,51,1,1,12
S005C003P015R002A034_rgb.avi,15,34,3,2,5
S008C003P031R001A042_rgb.avi,31,42,3,1,8
S005C002P015R001A045_rgb.avi,15,45,2,1,5
S013C001P025R001A027_rgb.avi,25,27,1,1,13
S017C001P017R001A047_rgb.avi,17,47,1,1,17
S015C002P008R001A029_rgb.avi,8,29,2,1,15
S011C001P018R002A009_rgb.avi,18,9,1,2,11
S008C002P031R002A033_rgb.avi,31,33,2,2,8
S013C002P017R001A015_rgb.avi,17,15,2,1,13
S013C001P025R002A017_rgb.avi,25,17,1,2,13
S015C002P008R002A019_rgb.avi,8,19,2,2,15
S001C001P005R001A055_rgb.avi,5,55,1,1,1
S008C002P031R001A003_rgb.avi,31,3,2,1,8
S013C002P017R002A025_rgb.avi,17,25,2,2,13
S011C001P018R001A039_rgb.avi,18,39,1,1,11
S002C002P008R001A045_rgb.avi,8,45,2,1,2
S007C003P019R001A050_rgb.avi,19,50,3,1,7
S012C002P015R001A029_rgb.avi,15,29,2,1,12
S006C001P008R001A017_rgb.avi,8,17,1,1,6
S007C003P001R001A005_rgb.avi,1,5,3,1,7
S012C002P015R002A019_rgb.avi,15,19,2,2,12
S009C001P019R001A058_rgb.avi,19,58,1,1,9
S007C003P019R002A060_rgb.avi,19,60,3,2,7
S006C001P008R002A027_rgb.avi,8,27,1,2,6
S007C003P001R002A035_rgb.avi,1,35,3,2,7
S016C002P019R002A001_rgb.avi,19,1,2,2,16
S013C003P008R002A014_rgb.avi,8,14,3,2,13
S007C003P027R002A018_rgb.avi,27,18,3,2,7
S009C002P015R001A012_rgb.avi,15,12,2,1,9
S012C001P019R002A053_rgb.avi,19,53,1,2,12
S015C003P017R002A028_rgb.avi,17,28,3,2,15
S011C003P025R002A048_rgb.avi,25,48,3,2,11
S007C003P027R001A028_rgb.avi,27,28,3,1,7
S003C003P015R001A048_rgb.avi,15,48,3,1,3
S013C003P018R002A056_rgb.avi,18,56,3,2,13
S016C002P019R001A031_rgb.avi,19,31,2,1,16
S013C003P008R001A024_rgb.avi,8,24,3,1,13
S009C002P015R002A022_rgb.avi,15,22,2,2,9
S015C003P017R001A018_rgb.avi,17,18,3,1,15
S014C003P015R002A014_rgb.avi,15,14,3,2,14
S007C002P016R001A023_rgb.avi,16,23,2,1,7
S001C002P001R002A038_rgb.avi,1,38,2,2,1
S004C003P008R001A048_rgb.avi,8,48,3,1,4
S014C003P015R001A024_rgb.avi,15,24,3,1,14
S003C001P016R002A041_rgb.avi,16,41,1,2,3
S001C002P001R001A008_rgb.avi,1,8,2,1,1
S007C002P016R002A013_rgb.avi,16,13,2,2,7
S014C002P015R002A055_rgb.avi,15,55,2,2,14
S012C001P028R001A029_rgb.avi,28,29,1,1,12
S004C002P008R002A039_rgb.avi,8,39,2,2,4
S006C001P017R002A057_rgb.avi,17,57,1,2,6
S010C001P015R002A007_rgb.avi,15,7,1,2,10
S012C001P028R002A019_rgb.avi,28,19,1,2,12
S004C002P008R001A009_rgb.avi,8,9,2,1,4
S001C003P001R001A049_rgb.avi,1,49,3,1,1
S014C001P027R001A057_rgb.avi,27,57,1,1,14
S010C001P015R001A037_rgb.avi,15,37,1,1,10
S007C003P016R002A052_rgb.avi,16,52,3,2,7
S016C003P019R002A040_rgb.avi,19,40,3,2,16
S013C002P008R002A055_rgb.avi,8,55,2,2,13
S013C002P018R001A027_rgb.avi,18,27,2,1,13
S003C002P015R002A039_rgb.avi,15,39,2,2,3
S007C002P027R002A059_rgb.avi,27,59,2,2,7
S011C002P025R002A009_rgb.avi,25,9,2,2,11
S009C003P015R001A053_rgb.avi,15,53,3,1,9
S017C001P008R002A007_rgb.avi,8,7,1,2,17
S013C002P018R002A017_rgb.avi,18,17,2,2,13
S003C002P015R001A009_rgb.avi,15,9,2,1,3
S011C002P025R001A039_rgb.avi,25,39,2,1,11
S015C002P017R001A059_rgb.avi,17,59,2,1,15
S001C001P002R002A040_rgb.avi,2,40,1,2,1
S017C001P008R001A037_rgb.avi,8,37,1,1,17
S005C003P018R002A031_rgb.avi,18,31,3,2,5
S008C003P034R002A060_rgb.avi,34,60,3,2,8
S009C002P017R002A015_rgb.avi,17,15,2,2,9
S009C001P025R002A027_rgb.avi,25,27,1,2,9
S006C002P016R002A018_rgb.avi,16,18,2,2,6
S005C003P018R001A001_rgb.avi,18,1,3,1,5
S008C003P034R001A050_rgb.avi,34,50,3,1,8
S009C002P017R001A025_rgb.avi,17,25,2,1,9
S009C001P025R001A017_rgb.avi,25,17,1,1,9
S006C002P016R001A028_rgb.avi,16,28,2,1,6
S015C001P016R002A026_rgb.avi,16,26,1,2,15
