video_id,subject,action,camera,repetition,setup
S020C001P041R002A081_rgb.avi,41,81,1,2,20
S024C003P064R001A113_rgb.avi,64,113,3,1,24
S024C001P063R001A093_rgb.avi,63,93,1,1,24
S032C002P043R002A083_rgb.avi,43,83,2,2,32
S006C001P007R002A011_rgb.avi,7,11,1,2,6
S008C003P007R001A029_rgb.avi,7,29,3,1,8
S026C002P077R002A061_rgb.avi,77,61,2,2,26
S020C002P054R001A105_rgb.avi,54,105,2,1,20
S010C001P015R001A033_rgb.avi,15,33,1,1,10
S014C001P027R001A053_rgb.avi,27,53,1,1,14
S002C002P007R002A043_rgb.avi,7,43,2,2,2
S030C002P011R001A120_rgb.avi,11,120,2,1,30
S014C001P037R002A021_rgb.avi,37,21,1,2,14
S008C003P007R002A019_rgb.avi,7,19,3,2,8
S006C001P017R002A053_rgb.avi,17,53,1,2,6
S006C001P007R001A021_rgb.avi,7,21,1,1,6
S014C002P015R002A051_rgb.avi,15,51,2,2,14
S030C002P091R002A113_rgb.avi,91,113,2,2,30
S030C002P011R002A110_rgb.avi,11,110,2,2,30
S014C001P037R001A011_rgb.avi,37,11,1,1,14
S010C001P015R002A003_rgb.avi,15,3,1,2,10
S022C001P067R002A071_rgb.avi,67,71,1,2,22
S020C001P052R002A078_rgb.avi,52,78,1,2,20
S022C002P065R002A085_rgb.avi,65,85,2,2,22
S030C001P067R002A087_rgb.avi,67,87,1,2,30
S030C003P094R002A067_rgb.avi,94,67,3,2,30
S008C002P036R002A012_rgb.avi,36,12,2,2,8
S028C002P008R001A114_rgb.avi,8,114,2,1,28
S028C001P046R002A062_rgb.avi,46,62,1,2,28
S028C002P048R001A108_rgb.avi,48,108,2,1,28
S016C003P019R002A044_rgb.avi,19,44,3,2,16
S026C001P075R002A095_rgb.avi,75,95,1,2,26
S026C003P072R002A115_rgb.avi,72,115,3,2,26
S022C003P064R001A078_rgb.avi,64,78,3,1,22
S008C002P036R001A022_rgb.avi,36,22,2,1,8
S016C002P019R001A035_rgb.avi,19,35,2,1,16
S008C003P036R002A053_rgb.avi,36,53,3,2,8
S020C002P041R001A072_rgb.avi,41,72,2,1,20
S030C001P076R001A079_rgb.avi,76,79,1,1,30
S030C003P085R001A099_rgb.avi,85,99,3,1,30
S020C003P008R002A084_rgb.avi,8,84,3,2,20
S032C001P043R001A070_rgb.avi,43,70,1,1,32
S026C001P050R001A114_rgb.avi,50,114,1,1,26
S016C002P019R002A005_rgb.avi,19,5,2,2,16
S032C002P102R002A062_rgb.avi,102,62,2,2,32
S018C001P008R002A082_rgb.avi,8,82,1,2,18
S004C001P003R002A052_rgb.avi,3,52,1,2,4
S012C001P019R002A057_rgb.avi,19,57,1,2,12
S002C001P014R001A049_rgb.avi,14,49,1,1,2
S014C003P015R001A020_rgb.avi,15,20,3,1,14
S018C001P044R001A100_rgb.avi,44,100,1,1,18
S018C003P043R001A080_rgb.avi,43,80,3,1,18
S008C001P025R002A028_rgb.avi,25,28,1,2,8
S030C003P081R002A110_rgb.avi,81,110,3,2,30
S002C003P007R002A002_rgb.avi,7,2,3,2,2
S030C003P075R002A070_rgb.avi,75,70,3,2,30
S024C001P061R002A094_rgb.avi,61,94,1,2,24
S032C002P041R001A084_rgb.avi,41,84,2,1,32
S008C002P007R002A058_rgb.avi,7,58,2,2,8
S032C003P008R002A072_rgb.avi,8,72,3,2,32
S020C003P044R001A106_rgb.avi,44,106,3,1,20
S020C001P043R001A086_rgb.avi,43,86,1,1,20
S014C003P015R002A010_rgb.avi,15,10,3,2,14
S030C003P081R001A120_rgb.avi,81,120,3,1,30
S008C001P025R001A018_rgb.avi,25,18,1,1,8
S002C003P007R001A032_rgb.avi,7,32,3,1,2
S026C003P050R002A071_rgb.avi,50,71,3,2,26
S032C002P105R001A087_rgb.avi,105,87,2,1,32
S010C003P018R001A044_rgb.avi,18,44,3,1,10
S010C003P008R002A036_rgb.avi,8,36,3,2,10
S018C002P041R002A111_rgb.avi,41,111,2,2,18
S016C003P007R002A048_rgb.avi,7,48,3,2,16
S010C003P008R001A006_rgb.avi,8,6,3,1,10
S024C002P064R001A085_rgb.avi,64,85,2,1,24
S032C001P044R002A095_rgb.avi,44,95,1,2,32
S032C003P043R002A115_rgb.avi,43,115,3,2,32
S006C002P023R001A008_rgb.avi,23,8,2,1,6
S020C001P044R002A063_rgb.avi,44,63,1,2,20
S032C001P008R001A117_rgb.avi,8,117,1,1,32
S008C003P019R001A025_rgb.avi,19,25,3,1,8
S018C002P045R001A098_rgb.avi,45,98,2,1,18
S006C001P001R002A048_rgb.avi,1,48,1,2,6
S010C002P021R001A058_rgb.avi,21,58,2,1,10
S002C002P011R002A058_rgb.avi,11,58,2,2,2
S006C002P023R002A038_rgb.avi,23,38,2,2,6
S018C003P044R002A065_rgb.avi,44,65,3,2,18
S008C003P019R002A015_rgb.avi,19,15,3,2,8
S030C001P081R001A075_rgb.avi,81,75,1,1,30
S030C001P075R001A115_rgb.avi,75,115,1,1,30
S008C003P001R002A040_rgb.avi,1,40,3,2,8
S028C002P043R001A073_rgb.avi,43,73,2,1,28
S008C001P033R001A003_rgb.avi,33,3,1,1,8
S006C003P023R001A049_rgb.avi,23,49,3,1,6
S002C003P011R001A029_rgb.avi,11,29,3,1,2
S010C003P021R001A019_rgb.avi,21,19,3,1,10
S022C003P067R001A114_rgb.avi,67,114,3,1,22
S008C002P001R001A031_rgb.avi,1,31,2,1,8
S026C003P071R002A079_rgb.avi,71,79,3,2,26
S008C001P033R002A033_rgb.avi,33,33,1,2,8
S008C002P019R002A054_rgb.avi,19,54,2,2,8
S002C003P011R002A019_rgb.avi,11,19,3,2,2
S026C002P070R001A084_rgb.avi,70,84,2,1,26
S008C002P001R002A001_rgb.avi,1,1,2,2,8
S010C003P021R002A029_rgb.avi,21,29,3,2,10
S002C001P012R002A020_rgb.avi,12,20,1,2,2
S028C002P073R002A085_rgb.avi,73,85,2,2,28
S016C002P007R001A039_rgb.avi,7,39,2,1,16
S014C001P008R002A025_rgb.avi,8,25,1,2,14
S026C001P072R001A070_rgb.avi,72,70,1,1,26
S010C002P018R001A005_rgb.avi,18,5,2,1,10
S032C002P067R002A069_rgb.avi,67,69,2,2,32
S026C002P008R002A079_rgb.avi,8,79,2,2,26
S012C001P017R002A019_rgb.avi,17,19,1,2,12
S014C001P008R001A015_rgb.avi,8,15,1,1,14
S002C001P012R001A010_rgb.avi,12,10,1,1,2
S016C002P007R002A009_rgb.avi,7,9,2,2,16
S026C003P049R001A098_rgb.avi,49,98,3,1,26
S030C001P094R001A102_rgb.avi,94,102,1,1,30
S030C003P093R001A082_rgb.avi,93,82,3,1,30
S016C001P025R001A049_rgb.avi,25,49,1,1,16
S012C001P017R001A029_rgb.avi,17,29,1,1,12
S010C002P008R001A047_rgb.avi,8,47,2,1,10
S010C002P018R002A035_rgb.avi,18,35,2,2,10
S028C001P041R001A087_rgb.avi,41,87,1,1,28
S028C003P046R001A107_rgb.avi,46,107,3,1,28
S018C002P043R001A116_rgb.avi,43,116,2,1,18
S008C001P008R002A059_rgb.avi,8,59,1,2,8
S030C002P081R002A086_rgb.avi,81,86,2,2,30
S030C002P041R002A099_rgb.avi,41,99,2,2,30
S030C003P048R001A073_rgb.avi,48,73,3,1,30
S032C003P041R001A112_rgb.avi,41,112,3,1,32
S020C002P044R001A090_rgb.avi,44,90,2,1,20
S006C003P008R002A051_rgb.avi,8,51,3,2,6
S012C002P016R002A056_rgb.avi,16,56,2,2,12
S024C003P057R002A089_rgb.avi,57,89,3,2,24
S014C002P019R001A018_rgb.avi,19,18,2,1,14
S032C002P103R001A109_rgb.avi,103,109,2,1,32
S020C002P008R002A112_rgb.avi,8,112,2,2,20
S032C002P044R001A066_rgb.avi,44,66,2,1,32
S024C001P064R002A076_rgb.avi,64,76,1,2,24
S032C001P105R002A074_rgb.avi,105,74,1,2,32
S014C002P019R002A028_rgb.avi,19,28,2,2,14
S008C001P029R002A051_rgb.avi,29,51,1,2,8
S022C001P062R002A093_rgb.avi,62,93,1,2,22
S022C003P065R002A113_rgb.avi,65,113,3,2,22
S012C003P016R002A017_rgb.avi,16,17,3,2,12
S008C001P031R002A004_rgb.avi,31,4,1,2,8
S028C003P008R001A082_rgb.avi,8,82,3,1,28
S014C003P019R001A059_rgb.avi,19,59,3,1,14
S028C002P041R002A074_rgb.avi,41,74,2,2,28
S028C001P087R001A116_rgb.avi,87,116,1,1,28
S028C001P073R001A076_rgb.avi,73,76,1,1,28
S012C003P016R001A027_rgb.avi,16,27,3,1,12
S026C002P072R002A083_rgb.avi,72,83,2,2,26
S008C001P031R001A034_rgb.avi,31,34,1,1,8
S026C001P044R002A108_rgb.avi,44,108,1,2,26
S026C001P070R002A077_rgb.avi,70,77,1,2,26
S020C001P053R001A113_rgb.avi,53,113,1,1,20
S020C003P054R001A093_rgb.avi,54,93,3,1,20
S006C002P008R001A020_rgb.avi,8,20,2,1,6
S002C001P010R001A027_rgb.avi,10,27,1,1,2
S006C001P022R001A047_rgb.avi,22,47,1,1,6
S028C001P043R002A080_rgb.avi,43,80,1,2,28
S002C001P008R002A042_rgb.avi,8,42,1,2,2
S030C003P011R002A086_rgb.avi,11,86,3,2,30
S006C002P008R002A010_rgb.avi,8,10,2,2,6
S002C001P010R002A017_rgb.avi,10,17,1,2,2
S030C003P091R002A085_rgb.avi,91,85,3,2,30
S030C001P096R002A105_rgb.avi,96,105,1,2,30
S016C001P019R002A036_rgb.avi,19,36,1,2,16
S032C002P043R002A073_rgb.avi,43,73,2,2,32
S024C001P063R001A063_rgb.avi,63,63,1,1,24
S020C001P041R002A071_rgb.avi,41,71,1,2,20
S026C002P050R002A117_rgb.avi,50,117,2,2,26
S016C001P019R001A006_rgb.avi,19,6,1,1,16
S032C001P102R001A061_rgb.avi,102,61,1,1,32
S030C001P044R001A078_rgb.avi,44,78,1,1,30
S012C002P019R001A054_rgb.avi,19,54,2,1,12
S018C003P041R002A077_rgb.avi,41,77,3,2,18
S010C001P016R002A048_rgb.avi,16,48,1,2,10
S018C002P008R001A081_rgb.avi,8,81,2,1,18
S004C002P003R001A051_rgb.avi,3,51,2,1,4
S006C003P017R002A021_rgb.avi,17,21,3,2,6
S018C002P044R002A103_rgb.avi,44,103,2,2,18
S006C003P007R001A053_rgb.avi,7,53,3,1,6
S008C002P035R002A059_rgb.avi,35,59,2,2,8
S014C003P027R002A011_rgb.avi,27,11,3,2,14
S020C002P043R002A085_rgb.avi,43,85,2,2,20
S024C002P061R001A097_rgb.avi,61,97,2,1,24
S006C003P017R001A011_rgb.avi,17,11,3,1,6
S032C001P041R002A087_rgb.avi,41,87,1,2,32
S014C003P027R001A021_rgb.avi,27,21,3,1,14
S010C003P015R001A041_rgb.avi,15,41,3,1,10
S014C003P037R002A053_rgb.avi,37,53,3,2,14
S006C002P017R002A060_rgb.avi,17,60,2,2,6
S026C001P077R001A062_rgb.avi,77,62,1,1,26
S020C003P053R002A086_rgb.avi,53,86,3,2,20
S020C001P054R002A106_rgb.avi,54,106,1,2,20
S006C002P007R001A012_rgb.avi,7,12,2,1,6
S030C001P091R002A120_rgb.avi,91,120,1,2,30
S008C003P035R002A018_rgb.avi,35,18,3,2,8
S014C002P037R001A022_rgb.avi,37,22,2,1,14
S010C002P015R002A030_rgb.avi,15,30,2,2,10
S014C002P027R002A050_rgb.avi,27,50,2,2,14
S002C001P007R001A040_rgb.avi,7,40,1,1,2
S006C002P007R002A022_rgb.avi,7,22,2,2,6
S014C001P015R001A052_rgb.avi,15,52,1,1,14
S028C003P043R001A115_rgb.avi,43,115,3,1,28
S006C002P017R001A050_rgb.avi,17,50,2,1,6
S014C002P027R001A060_rgb.avi,27,60,2,1,14
S022C002P067R001A072_rgb.avi,67,72,2,1,22
S008C003P035R001A028_rgb.avi,35,28,3,1,8
S030C001P091R001A110_rgb.avi,91,110,1,1,30
S030C003P096R001A090_rgb.avi,96,90,3,1,30
S030C001P011R001A113_rgb.avi,11,113,1,1,30
S014C002P037R002A012_rgb.avi,37,12,2,2,14
S030C002P067R001A084_rgb.avi,67,84,2,1,30
S022C003P062R001A106_rgb.avi,62,106,3,1,22
S022C001P065R001A086_rgb.avi,65,86,1,1,22
S028C002P046R001A061_rgb.avi,46,61,2,1,28
S004C003P003R002A020_rgb.avi,3,20,3,2,4
S008C001P036R001A011_rgb.avi,36,11,1,1,8
S012C003P019R002A025_rgb.avi,19,25,3,2,12
S028C001P008R002A117_rgb.avi,8,117,1,2,28
S028C003P087R002A083_rgb.avi,87,83,3,2,28
S008C001P036R002A021_rgb.avi,36,21,1,2,8
S030C001P095R002A099_rgb.avi,95,99,1,2,30
S030C003P092R002A119_rgb.avi,92,119,3,2,30
S012C003P019R001A015_rgb.avi,19,15,3,1,12
S004C003P003R001A010_rgb.avi,3,10,3,1,4
S026C002P075R001A096_rgb.avi,75,96,2,1,26
S020C001P043R001A076_rgb.avi,43,76,1,1,20
S032C003P008R002A082_rgb.avi,8,82,3,2,32
S032C002P041R001A074_rgb.avi,41,74,2,1,32
S024C001P061R002A064_rgb.avi,61,64,1,2,24
S016C002P021R002A024_rgb.avi,21,24,2,2,16
S016C002P039R001A041_rgb.avi,39,41,2,1,16
S018C003P043R001A070_rgb.avi,43,70,3,1,18
S030C002P048R001A115_rgb.avi,48,115,2,1,30
S016C002P021R001A014_rgb.avi,21,14,2,1,16
S030C003P075R002A080_rgb.avi,75,80,3,2,30
S024C002P067R001A119_rgb.avi,67,119,2,1,24
S030C002P008R001A109_rgb.avi,8,109,2,1,30
S032C002P102R002A092_rgb.avi,102,92,2,2,32
S014C003P025R001A016_rgb.avi,25,16,3,1,14
S010C003P007R002A004_rgb.avi,7,4,3,2,10
S006C003P015R001A026_rgb.avi,15,26,3,1,6
S018C001P008R002A072_rgb.avi,8,72,1,2,18
S010C003P007R001A034_rgb.avi,7,34,3,1,10
S010C003P017R002A046_rgb.avi,17,46,3,2,10
S014C003P025R002A026_rgb.avi,25,26,3,2,14
S016C003P040R001A041_rgb.avi,40,41,3,1,16
S024C002P063R002A090_rgb.avi,63,90,2,2,24
S032C003P044R001A100_rgb.avi,44,100,3,1,32
S032C001P043R001A080_rgb.avi,43,80,1,1,32
S006C003P015R002A016_rgb.avi,15,16,3,2,6
S020C003P008R002A074_rgb.avi,8,74,3,2,20
S030C003P085R001A069_rgb.avi,85,69,3,1,30
S030C001P076R001A089_rgb.avi,76,89,1,1,30
S020C002P041R001A082_rgb.avi,41,82,2,1,20
S014C002P025R001A057_rgb.avi,25,57,2,1,14
S010C002P017R001A037_rgb.avi,17,37,2,1,10
S016C002P040R002A030_rgb.avi,40,30,2,2,16
S012C001P008R001A059_rgb.avi,8,59,1,1,12
S010C002P007R002A045_rgb.avi,7,45,2,2,10
S010C001P025R001A005_rgb.avi,25,5,1,1,10
S022C001P063R001A108_rgb.avi,63,108,1,1,22
S022C003P064R001A088_rgb.avi,64,88,3,1,22
S026C001P075R002A065_rgb.avi,75,65,1,2,26
S014C001P007R002A017_rgb.avi,7,17,1,2,14
S030C003P094R002A097_rgb.avi,94,97,3,2,30
S030C001P093R002A117_rgb.avi,93,117,1,2,30
S030C001P067R002A077_rgb.avi,67,77,1,2,30
S010C002P017R002A007_rgb.avi,17,7,2,2,10
S022C002P065R002A075_rgb.avi,65,75,2,2,22
S006C002P015R002A057_rgb.avi,15,57,2,2,6
S014C001P007R001A027_rgb.avi,7,27,1,1,14
S028C003P041R002A112_rgb.avi,41,112,3,2,28
S028C001P046R002A092_rgb.avi,46,92,1,2,28
S010C001P025R002A035_rgb.avi,25,35,1,2,10
S014C001P017R002A055_rgb.avi,17,55,1,2,14
S028C002P070R002A119_rgb.avi,70,119,2,2,28
S008C001P034R002A016_rgb.avi,34,16,1,2,8
S016C003P039R002A030_rgb.avi,39,30,3,2,16
S020C001P052R002A088_rgb.avi,52,88,1,2,20
S022C001P067R002A081_rgb.avi,67,81,1,2,22
S026C002P077R002A091_rgb.avi,77,91,2,2,26
S008C001P034R001A026_rgb.avi,34,26,1,1,8
S016C003P021R001A055_rgb.avi,21,55,3,1,16
S030C003P093R001A072_rgb.avi,93,72,3,1,30
S026C003P049R001A068_rgb.avi,49,68,3,1,26
S030C003P067R001A112_rgb.avi,67,112,3,1,30
S008C002P029R001A052_rgb.avi,29,52,2,1,8
S022C002P062R001A090_rgb.avi,62,90,2,1,22
S010C003P019R002A008_rgb.avi,19,8,3,2,10
S028C001P041R001A077_rgb.avi,41,77,1,1,28
S008C002P031R001A007_rgb.avi,31,7,2,1,8
S010C003P019R001A038_rgb.avi,19,38,3,1,10
S028C002P087R002A115_rgb.avi,87,115,2,2,28
S028C002P073R002A075_rgb.avi,73,75,2,2,28
S008C002P031R002A037_rgb.avi,31,37,2,2,8
S026C002P008R002A089_rgb.avi,8,89,2,2,26
S032C002P067R002A099_rgb.avi,67,99,2,2,32
S026C003P075R001A100_rgb.avi,75,100,3,1,26
S026C001P072R001A080_rgb.avi,72,80,1,1,26
S026C002P070R001A074_rgb.avi,70,74,2,1,26
S020C002P053R002A110_rgb.avi,53,110,2,2,20
S022C002P066R002A119_rgb.avi,66,119,2,2,22
S006C001P008R002A023_rgb.avi,8,23,1,2,6
S002C002P010R002A024_rgb.avi,10,24,2,2,2
S006C002P022R002A044_rgb.avi,22,44,2,2,6
S028C002P043R001A083_rgb.avi,43,83,2,1,28
S002C002P008R001A041_rgb.avi,8,41,2,1,2
S020C002P053R001A120_rgb.avi,53,120,2,1,20
S026C003P071R002A089_rgb.avi,71,89,3,2,26
S026C001P076R002A109_rgb.avi,76,109,1,2,26
S006C001P008R001A013_rgb.avi,8,13,1,1,6
S002C002P010R001A014_rgb.avi,10,14,2,1,2
S030C002P096R001A106_rgb.avi,96,106,2,1,30
S002C003P008R002A030_rgb.avi,8,30,3,2,2
S018C003P044R002A095_rgb.avi,44,95,3,2,18
S018C001P043R002A115_rgb.avi,43,115,1,2,18
S006C003P022R002A005_rgb.avi,22,5,3,2,6
S030C001P081R001A085_rgb.avi,81,85,1,1,30
S020C001P044R002A093_rgb.avi,44,93,1,2,20
S020C003P043R002A113_rgb.avi,43,113,3,2,20
S024C003P061R001A101_rgb.avi,61,101,3,1,24
S018C002P045R001A068_rgb.avi,45,68,2,1,18
S006C003P022R001A035_rgb.avi,22,35,3,1,6
S002C003P010R001A055_rgb.avi,10,55,3,1,2
S012C001P016R001A055_rgb.avi,16,55,1,1,12
S010C002P019R002A049_rgb.avi,19,49,2,2,10
S008C003P029R001A013_rgb.avi,29,13,3,1,8
S020C001P008R001A111_rgb.avi,8,111,1,1,20
S032C001P044R002A065_rgb.avi,44,65,1,2,32
S024C002P064R001A075_rgb.avi,64,75,2,1,24
S008C003P031R001A046_rgb.avi,31,46,3,1,8
S032C002P105R001A077_rgb.avi,105,77,2,1,32
S024C001P062R002A108_rgb.avi,62,108,1,2,24
S008C003P029R002A023_rgb.avi,29,23,3,2,8
S026C003P050R002A081_rgb.avi,50,81,3,2,26
S018C003P008R001A117_rgb.avi,8,117,3,1,18
S010C003P013R002A028_rgb.avi,13,28,3,2,10
S028C001P043R002A070_rgb.avi,43,70,1,2,28
S008C001P001R002A032_rgb.avi,1,32,1,2,8
S030C003P091R002A075_rgb.avi,91,75,3,2,30
S030C003P011R002A076_rgb.avi,11,76,3,2,30
S010C003P013R001A018_rgb.avi,13,18,3,1,10
S020C003P054R001A063_rgb.avi,54,63,3,1,20
S026C001P070R002A087_rgb.avi,70,87,1,2,26
S026C003P077R002A107_rgb.avi,77,107,3,2,26
S008C002P033R001A030_rgb.avi,33,30,2,1,8
S008C001P019R001A057_rgb.avi,19,57,1,1,8
S008C001P001R001A002_rgb.avi,1,2,1,1,8
S012C001P025R001A028_rgb.avi,25,28,1,1,12
S014C002P008R001A026_rgb.avi,8,26,2,1,14
S002C002P012R001A023_rgb.avi,12,23,2,1,2
S028C001P073R001A086_rgb.avi,73,86,1,1,28
S026C002P072R002A073_rgb.avi,72,73,2,2,26
S010C001P018R002A006_rgb.avi,18,6,1,2,10
S002C002P012R002A013_rgb.avi,12,13,2,2,2
S030C002P094R002A101_rgb.avi,94,101,2,2,30
S012C001P025R002A018_rgb.avi,25,18,1,2,12
S014C002P008R002A016_rgb.avi,8,16,2,2,14
S022C001P062R002A063_rgb.avi,62,63,1,2,22
S010C001P018R001A036_rgb.avi,18,36,1,1,10
S028C002P041R002A084_rgb.avi,41,84,2,2,28
S012C002P007R001A058_rgb.avi,7,58,2,1,12
S028C003P008R001A072_rgb.avi,8,72,3,1,28
S010C001P008R002A044_rgb.avi,8,44,1,2,10
S032C003P102R002A104_rgb.avi,102,104,3,2,32
S032C001P105R002A084_rgb.avi,105,84,1,2,32
S008C001P030R001A048_rgb.avi,30,48,1,1,8
S018C001P041R001A112_rgb.avi,41,112,1,1,18
S012C003P007R002A029_rgb.avi,7,29,3,2,12
S002C003P012R002A052_rgb.avi,12,52,3,2,2
S014C003P008R002A057_rgb.avi,8,57,3,2,14
S012C003P007R001A019_rgb.avi,7,19,3,1,12
S024C001P064R002A086_rgb.avi,64,86,1,2,24
S024C003P063R002A106_rgb.avi,63,106,3,2,24
S032C002P044R001A096_rgb.avi,44,96,2,1,32
S020C003P041R001A114_rgb.avi,41,114,3,1,20
S024C003P057R002A079_rgb.avi,57,79,3,2,24
S032C002P008R002A114_rgb.avi,8,114,2,2,32
S008C003P033R002A041_rgb.avi,33,41,3,2,8
S010C002P013R001A059_rgb.avi,13,59,2,1,10
S030C003P048R001A083_rgb.avi,48,83,3,1,30
S030C002P041R002A069_rgb.avi,41,69,2,2,30
S030C002P081R002A076_rgb.avi,81,76,2,2,30
S030C002P075R002A116_rgb.avi,75,116,2,2,30
S016C002P040R001A004_rgb.avi,40,4,2,1,16
S022C002P065R002A071_rgb.avi,65,71,2,2,22
S010C002P017R002A003_rgb.avi,17,3,2,2,10
S030C003P094R002A093_rgb.avi,94,93,3,2,30
S030C001P093R002A113_rgb.avi,93,113,1,2,30
S026C001P049R002A109_rgb.avi,49,109,1,2,26
S030C001P067R002A073_rgb.avi,67,73,1,2,30
S014C001P017R002A051_rgb.avi,17,51,1,2,14
S010C001P025R002A031_rgb.avi,25,31,1,2,10
S028C003P041R002A116_rgb.avi,41,116,3,2,28
S028C001P046R002A096_rgb.avi,46,96,1,2,28
S014C001P007R001A023_rgb.avi,7,23,1,1,14
S006C002P015R002A053_rgb.avi,15,53,2,2,6
S010C002P007R002A041_rgb.avi,7,41,2,2,10
S016C002P040R002A034_rgb.avi,40,34,2,2,16
S010C002P017R001A033_rgb.avi,17,33,2,1,10
S014C002P025R001A053_rgb.avi,25,53,2,1,14
S014C001P007R002A013_rgb.avi,7,13,1,2,14
S026C001P075R002A061_rgb.avi,75,61,1,2,26
S010C001P025R001A001_rgb.avi,25,1,1,1,10
S008C001P034R001A022_rgb.avi,34,22,1,1,8
S026C002P077R002A095_rgb.avi,77,95,2,2,26
S016C003P039R001A004_rgb.avi,39,4,3,1,16
S016C003P021R001A051_rgb.avi,21,51,3,1,16
S016C003P039R002A034_rgb.avi,39,34,3,2,16
S006C003P024R002A058_rgb.avi,24,58,3,2,6
S008C001P034R002A012_rgb.avi,34,12,1,2,8
S026C003P076R001A068_rgb.avi,76,68,3,1,26
S022C001P067R002A085_rgb.avi,67,85,1,2,22
S018C003P043R001A074_rgb.avi,43,74,3,1,18
S006C002P024R001A029_rgb.avi,24,29,2,1,6
S016C002P039R001A045_rgb.avi,39,45,2,1,16
S030C003P075R002A084_rgb.avi,75,84,3,2,30
S016C002P021R001A010_rgb.avi,21,10,2,1,16
S030C002P048R001A111_rgb.avi,48,111,2,1,30
S032C002P041R001A070_rgb.avi,41,70,2,1,32
S032C003P008R002A086_rgb.avi,8,86,3,2,32
S020C001P043R001A072_rgb.avi,43,72,1,1,20
S006C002P024R002A019_rgb.avi,24,19,2,2,6
S018C002P042R002A089_rgb.avi,42,89,2,2,18
S016C002P021R002A020_rgb.avi,21,20,2,2,16
S016C003P040R001A045_rgb.avi,40,45,3,1,16
S014C003P025R002A022_rgb.avi,25,22,3,2,14
S010C003P017R002A042_rgb.avi,17,42,3,2,10
S010C003P007R001A030_rgb.avi,7,30,3,1,10
S020C002P041R001A086_rgb.avi,41,86,2,1,20
S020C003P008R002A070_rgb.avi,8,70,3,2,20
S006C003P015R002A012_rgb.avi,15,12,3,2,6
S032C003P044R001A104_rgb.avi,44,104,3,1,32
S032C001P043R001A084_rgb.avi,43,84,1,1,32
S024C002P063R002A094_rgb.avi,63,94,2,2,24
S032C002P102R002A096_rgb.avi,102,96,2,2,32
S024C003P062R001A069_rgb.avi,62,69,3,1,24
S014C003P025R001A012_rgb.avi,25,12,3,1,14
S018C001P008R002A076_rgb.avi,8,76,1,2,18
